ts,o,h,l,c,v
1783011600,30011.6,30040.1,29478.6,29587.1,17043.0
1783013400,29199.931640625,29258.92578125,29087.326171875,29245.58203125,128529574.0
1783015200,29588.1,29597.3,29358.7,29424.2,16821.0
1783017000,29243.068359375,29286.41796875,29105.763671875,29179.3046875,142108969.0
1783018800,29423.7,29435.1,29182.5,29210.0,16307.0
1783020600,29179.953125,29340.00390625,29172.103515625,29310.71484375,133431000.0
1783022400,29208.2,29230.1,29076.7,29086.0,16171.0
1783026000,29086.3,29273.2,29079.2,29236.0,15888.0
1783029600,29239.1,29334.7,29097.2,29283.3,16014.0
1783033200,29287.1,29311.5,29261.5,29302.0,9529.0
1783040400,29320.8,29373.1,29309.7,29367.4,4256.0
1783044000,29366.1,29368.6,29303.9,29351.4,7523.0
1783047600,29346.4,29389.4,29274.4,29288.4,14493.0
1783051200,29289.2,29449.3,29285.2,29432.8,13304.0
1783054800,29433.4,29506.1,29432.3,29501.1,9405.0
1783058400,29501.1,29525.6,29468.9,29518.8,9042.0
1783062000,29518.8,29570.9,29513.9,29553.7,8567.0
1783065600,29553.6,29591.3,29541.7,29575.8,8912.0
1783069200,29575.8,29638.3,29573.8,29591.9,8349.0
1783072800,29591.3,29619.7,29577.3,29595.8,7862.0
1783076400,29595.7,29624.4,29583.2,29600.4,7976.0
1783080000,29600.4,29650.2,29579.4,29622.2,7574.0
1783083600,29622.0,29644.7,29610.5,29631.4,5571.0
1783087200,29631.5,29659.0,29617.4,29651.8,5912.0
1783090800,29651.9,29673.5,29627.2,29653.3,6797.0
1783094400,29653.4,29706.2,29637.3,29690.6,9660.0
1783098000,29690.7,29697.1,29640.1,29669.8,8985.0
1783101600,29669.9,29675.9,29637.2,29657.6,7489.0
1783105200,29657.6,29675.7,29642.7,29654.1,6124.0
1783108800,29654.1,29654.1,29654.1,29654.1,1.0
1783299600,29712.6,29738.1,29621.9,29705.4,8442.0
1783303200,29706.2,29767.1,29686.4,29745.0,8023.0
1783306800,29745.9,29764.4,29606.1,29685.0,14533.0
1783310400,29685.5,29691.0,29510.6,29552.4,14601.0
1783314000,29556.1,29578.1,29443.2,29484.9,13684.0
1783317600,29486.0,29566.2,29453.9,29490.6,12325.0
1783321200,29490.2,29600.1,29463.1,29588.2,11341.0
1783324800,29589.4,29591.6,29512.9,29550.4,11643.0
1783328400,29551.0,29617.8,29515.0,29607.1,10166.0
1783332000,29609.1,29634.7,29576.3,29611.8,9263.0
1783335600,29613.2,29643.1,29540.3,29629.3,10055.0
1783339200,29629.3,29648.0,29587.6,29637.3,8963.0
1783342800,29637.3,29651.1,29607.0,29644.5,8092.0
1783344600,29594.68359375,29797.83984375,29557.6953125,29770.205078125,0.0
1783346400,29644.7,29674.2,29601.7,29638.3,9843.0
1783348200,29774.376953125,29817.833984375,29700.64453125,29811.724609375,142005433.0
1783350000,29638.7,29695.6,29626.0,29693.8,11163.0
1783351800,29807.30859375,29847.732421875,29780.556640625,29787.53125,106721555.0
1783353600,29694.7,29767.1,29538.3,29693.5,14749.0
