ts,o,h,l,c,v
1783699200,25135.7,25169.7,25098.7,25100.7,3018.0
1783702800,25100.7,25137.7,24941.7,25051.7,4356.0
1783706400,25050.7,25098.7,25020.7,25087.7,3284.0
1783710000,25087.7,25123.7,25084.7,25121.7,1328.0
1783713600,25121.7,25136.7,25109.7,25121.7,693.0
1783717200,25122.7,25138.7,25116.7,25123.7,834.0
1783720800,25123.7,25131.7,25107.7,25116.7,895.0
1783911600,25084.0,25084.0,24949.8,24961.3,1513.0
1783915200,24963.3,24967.8,24909.3,24922.8,2613.0
1783918800,24923.8,24937.3,24900.5,24901.3,1572.0
1783922400,24901.3,24904.3,24855.5,24858.3,1080.0
1783926000,24857.3,24857.3,24804.3,24816.3,942.0
1783929600,24816.3,24874.3,24783.8,24862.3,1945.0
1783933200,24863.3,24944.1,24863.1,24939.1,2321.0
1783936800,24938.1,25082.1,24938.1,25080.1,4199.0
1783940400,25083.1,25133.1,25062.1,25129.1,2930.0
1783944000,25129.1,25168.1,25102.1,25158.1,1993.0
1783947600,25158.1,25168.1,25076.1,25117.1,2063.0
1783951200,25123.310546875,25130.599609375,24978.51953125,25119.380859375,0.0
1783954800,25119.41015625,25126.919921875,25069.98046875,25090.380859375,0.0
1783958400,25132.1,25144.1,25076.1,25130.1,4152.0
1783962000,25131.1,25145.9,24984.1,25130.1,5565.0
1783965600,25128.1,25139.1,25078.1,25096.1,3217.0
1783969200,25097.1,25114.1,25035.1,25058.1,3305.0
1783972800,25058.1,25089.1,25023.1,25024.1,2281.0
1783976400,25025.1,25033.1,24991.1,25027.1,2577.0
1783980000,25028.1,25037.1,24977.1,25017.1,2301.0
1783998000,24985.9,24985.9,24839.3,24921.8,3224.0
1784001600,24922.8,24932.8,24861.8,24870.8,2939.0
1784005200,24872.8,24906.8,24843.8,24846.8,2421.0
1784008800,24847.8,24882.0,24797.8,24879.8,2229.0
1784012400,24880.8,24961.8,24857.8,24958.8,1451.0
1784016000,24958.8,25015.0,24942.3,24990.8,1396.0
1784019600,24990.8,25027.6,24873.6,24883.6,2742.0
1784023200,24886.6,25025.6,24864.6,24991.6,6468.0
1784026800,24991.6,25021.6,24939.6,24950.6,5090.0
1784030400,24950.6,25021.6,24940.6,25006.6,3781.0
1784034000,25006.6,25032.6,24930.6,24960.6,3401.0
1784037600,25105.689453125,25204.6796875,25041.330078125,25131.119140625,0.0
1784041200,25130.939453125,25179.400390625,25104.119140625,25146.740234375,0.0
1784044800,24996.6,25117.6,24989.6,25113.6,5793.0
1784048400,25113.6,25233.8,25051.6,25142.6,6023.0
1784052000,25143.6,25195.6,25088.6,25103.6,4619.0
1784055600,25104.6,25119.6,25082.6,25119.6,2921.0
1784059200,25119.6,25127.6,25088.6,25090.6,1408.0
1784062800,25090.6,25095.6,25057.6,25069.6,1430.0
1784066400,25070.6,25080.6,25053.6,25055.6,1570.0
1784084400,25102.3,25102.3,25052.3,25089.3,761.0
1784088000,25090.3,25094.3,25045.3,25077.3,1521.0
1784091600,25075.3,25099.3,25074.8,25082.3,702.0
1784095200,25082.3,25105.5,25077.3,25099.3,633.0
1784098800,25099.3,25110.3,25091.3,25108.3,407.0
1784102400,25111.8,25150.5,25044.3,25075.3,1549.0
1784106000,25072.3,25082.1,25004.1,25029.1,1997.0
1784109600,25028.1,25028.1,24841.1,24927.1,4897.0
1784113200,24929.1,25033.1,24911.1,25014.1,3767.0
1784116800,25015.1,25045.1,24947.1,24954.1,2814.0
1784120400,24953.1,24997.1,24944.1,24945.1,2811.0
1784124000,25017.349609375,25055.48046875,24993.640625,25036.3203125,0.0
1784127600,25034.740234375,25036.119140625,24992.419921875,25020.0703125,0.0
1784131200,25025.1,25060.9,24963.1,25025.1,4375.0
1784134800,25025.1,25067.1,25002.1,25045.1,4675.0
1784138400,25045.1,25050.1,25000.1,25004.1,3610.0
1784142000,25004.1,25008.1,24931.1,24972.1,2921.0
1784145600,24974.1,25042.1,24972.1,25028.1,1568.0
1784149200,25028.1,25037.1,25004.1,25007.1,1085.0
1784152800,25007.1,25025.1,24985.1,24997.1,1549.0
1784170800,25046.8,25047.3,24964.8,24971.3,1371.0
1784174400,24970.8,24977.8,24915.8,24942.8,2331.0
1784178000,24943.3,24995.8,24923.8,24992.8,1374.0
1784181600,24993.8,25037.8,24988.8,25037.8,883.0
1784185200,25037.8,25043.0,24995.8,25000.8,744.0
1784188800,25008.3,25072.3,25002.8,25030.8,1509.0
1784192400,25029.8,25046.6,24974.6,25034.6,2673.0
1784196000,25041.6,25061.6,24852.6,24878.6,4860.0
1784199600,24877.6,24948.6,24828.6,24910.6,4360.0
1784203200,24911.6,24955.6,24842.6,24862.6,3212.0
1784206800,24862.6,24886.6,24821.6,24841.6,2910.0
1784210400,24777.990234375,24824.51953125,24771.740234375,24818.689453125,0.0
1784214000,24818.310546875,24879.630859375,24810.990234375,24863.529296875,0.0
1784217600,24742.6,24806.6,24731.6,24784.6,4476.0
1784221200,24785.6,24832.6,24779.6,24827.6,4027.0
1784224800,24828.6,24945.6,24819.6,24892.6,3137.0
1784228400,24893.6,24920.6,24842.6,24914.6,2820.0
1784232000,24914.6,24924.6,24882.6,24891.6,1756.0
1784235600,24891.6,24905.6,24868.6,24884.6,2117.0
1784239200,24883.6,24895.6,24833.6,24887.6,2298.0
1784257200,24806.0,24835.3,24785.8,24815.8,970.0
1784260800,24815.8,24836.3,24737.3,24744.8,1759.0
1784264400,24744.8,24760.3,24724.3,24733.3,877.0
1784268000,24733.8,24783.5,24715.3,24716.8,967.0
1784271600,24716.8,24718.3,24617.3,24678.8,1644.0
1784275200,24678.8,24720.3,24656.3,24713.8,1676.0
1784278800,24713.8,24798.1,24693.1,24746.1,2623.0
1784282400,24746.1,24848.1,24719.1,24822.1,4928.0
1784286000,24822.1,24860.1,24697.1,24733.1,4957.0
1784289600,24734.1,24734.1,24659.1,24701.1,4116.0
1784293200,24701.1,24805.1,24689.1,24779.1,3317.0
1784296800,24800.73046875,24821.41015625,24763.220703125,24796.19921875,0.0
1784300400,24797.599609375,24830.240234375,24762.740234375,24828.509765625,0.0
1784304000,24775.1,24814.1,24703.1,24813.1,5238.0
1784307600,24816.1,24833.1,24773.1,24810.1,4801.0
1784311200,24810.1,24889.1,24772.1,24887.1,3870.0
1784314800,24887.1,24890.1,24827.1,24863.1,2917.0
1784318400,24863.1,24888.1,24826.1,24828.1,1685.0
1784322000,24828.1,24841.1,24799.1,24816.1,2298.0
1784325600,24816.1,24851.1,24772.1,24842.1,2520.0
1784516400,24884.8,24898.8,24821.3,24831.8,1240.0
1784520000,24831.8,24872.8,24785.8,24804.3,2773.0
1784523600,24804.3,24857.3,24787.8,24838.3,1842.0
1784527200,24838.8,24860.8,24822.8,24844.3,1643.0
1784530800,24845.3,24880.8,24824.8,24855.8,1284.0
1784534400,24855.8,24861.8,24770.8,24776.3,1670.0
1784538000,24776.3,24799.6,24739.6,24757.6,2482.0
1784541600,24757.6,24918.6,24745.6,24868.6,5469.0
1784545200,24867.6,24923.6,24846.6,24915.6,3472.0
1784548800,24915.6,24958.6,24885.6,24931.6,2474.0
1784552400,24931.6,24938.6,24828.6,24870.6,2721.0
1784556000,24789.669921875,24851.08984375,24763.380859375,24825.919921875,0.0
1784559600,24827.2109375,24880.48046875,24810.830078125,24858.880859375,0.0
1784563200,24846.6,24857.6,24766.6,24795.6,4459.0
1784566800,24796.6,24860.6,24771.6,24833.8,4894.0
1784570400,24833.8,24888.6,24814.8,24856.3,4355.0
1784574000,24856.3,24889.8,24815.6,24825.6,2599.0
1784577600,24825.6,24834.6,24797.6,24810.6,2400.0
1784581200,24810.6,24825.6,24738.6,24754.6,2539.0
