ts,o,h,l,c,v
1783371600,25827.6,25843.6,25825.6,25837.6,725.0
1783373400,25837.6,25841.6,25824.6,25833.6,540.0
1783375200,25834.6,25852.6,25827.6,25851.6,641.0
1783377000,25851.6,25851.6,25831.6,25838.6,798.0
1783393200,25828.0,25846.3,25814.1,25828.1,468.0
1783395000,25829.1,25837.7,25807.1,25815.7,781.0
1783396800,25815.1,25826.7,25808.6,25813.7,1090.0
1783398600,25814.7,25843.7,25813.7,25823.7,914.0
1783400400,25824.7,25833.7,25813.2,25814.2,757.0
1783402200,25814.2,25814.6,25792.2,25797.6,508.0
1783404000,25798.2,25813.7,25774.2,25776.1,568.0
1783405800,25776.1,25792.7,25765.1,25776.7,850.0
1783407600,25776.7,25790.7,25764.7,25771.2,606.0
1783409400,25771.2,25778.2,25762.7,25766.7,489.0
1783411200,25766.7,25766.7,25731.1,25753.2,848.0
1783413000,25752.2,25806.1,25749.8,25791.7,985.0
1783414800,25791.7,25803.7,25770.7,25793.7,889.0
1783416600,25793.7,25821.7,25783.7,25819.7,755.0
1783418400,25819.7,25833.7,25779.1,25827.7,2572.0
1783420200,25827.7,25837.7,25774.1,25811.7,1674.0
1783422000,25811.7,25830.7,25785.1,25798.7,1823.0
1783423800,25798.7,25800.7,25740.7,25740.7,1494.0
1783425600,25740.7,25760.7,25726.7,25745.7,1182.0
1783427400,25745.7,25750.7,25713.6,25722.2,1337.0
1783429200,25721.2,25739.2,25695.6,25701.2,1166.0
1783431000,25700.2,25707.2,25679.2,25695.2,1126.0
1783432800,25695.2,25706.2,25674.2,25678.2,1125.0
1783434600,25678.2,25686.2,25648.2,25673.2,1232.0
1783436400,25673.2,25721.2,25666.2,25713.2,1228.0
1783438200,25713.2,25734.2,25668.2,25687.2,1342.0
1783440000,25687.2,25704.2,25665.2,25678.2,1548.0
1783441800,25678.2,25688.2,25569.2,25587.2,2530.0
1783443600,25589.2,25592.2,25517.2,25555.2,2463.0
1783445400,25555.2,25563.2,25514.2,25542.2,1961.0
1783447200,25542.2,25544.2,25504.2,25524.2,1774.0
1783449000,25526.2,25542.2,25491.2,25534.2,1660.0
1783450800,25535.2,25576.2,25531.2,25568.2,1069.0
1783452600,25566.2,25574.2,25554.2,25568.2,820.0
1783454400,25568.2,25580.2,25555.2,25563.2,828.0
1783456200,25563.2,25578.2,25563.2,25575.2,672.0
1783458000,25576.2,25581.2,25570.2,25574.2,765.0
1783459800,25574.2,25576.2,25525.2,25527.2,1270.0
1783461600,25528.2,25531.2,25439.2,25480.2,1900.0
1783463400,25481.2,25490.2,25466.6,25484.2,1374.0
1783479600,25437.0,25507.2,25437.0,25496.5,662.0
1783481400,25496.5,25537.5,25472.5,25534.5,1059.0
1783483200,25535.5,25559.5,25528.5,25535.0,1074.0
1783485000,25535.0,25545.5,25505.5,25524.5,1137.0
1783486800,25524.5,25527.5,25472.5,25483.5,963.0
1783488600,25483.0,25505.5,25471.0,25493.5,728.0
1783490400,25493.5,25515.5,25484.0,25510.5,611.0
1783492200,25510.5,25517.5,25499.5,25502.5,676.0
1783494000,25502.5,25506.5,25482.0,25495.0,664.0
1783495800,25495.5,25498.5,25462.5,25487.5,708.0
1783497600,25487.5,25501.5,25466.5,25471.0,960.0
1783499400,25469.5,25476.5,25427.9,25441.5,1143.0
1783501200,25441.5,25446.7,25392.3,25417.3,907.0
1783503000,25415.3,25423.3,25323.3,25342.3,1097.0
1783504800,25342.3,25359.5,25175.3,25223.3,3313.0
1783506600,25223.3,25256.3,25206.3,25221.3,2220.0
1783508400,25221.3,25227.3,24996.3,25006.3,3700.0
1783510200,25006.3,25011.3,24906.3,24924.8,3942.0
1783512000,24924.8,24928.8,24847.8,24891.8,3126.0
1783513800,24891.8,24944.8,24866.8,24880.1,2664.0
1783515600,24880.1,24917.3,24855.3,24902.3,2367.0
1783517400,24902.3,24979.3,24891.3,24954.3,2283.0
1783519200,24954.3,24973.3,24915.3,24948.3,1770.0
1783521000,24942.3,25099.3,24929.3,25011.3,2368.0
1783522800,25011.3,25059.3,24975.3,25039.8,2025.0
1783524600,25039.8,25080.3,25015.3,25016.3,1943.0
1783526400,25015.3,25079.3,24983.3,24990.3,2298.0
1783528200,24993.3,25102.3,24993.3,25054.3,3613.0
1783530000,25055.3,25075.3,24995.3,25004.3,3207.0
1783531800,25004.3,25013.3,24951.3,24962.3,2889.0
1783533600,24962.3,24969.3,24867.3,24879.3,2628.0
1783535400,24879.3,24937.3,24879.3,24912.3,2504.0
1783537200,24913.3,24990.3,24907.3,24981.3,1848.0
1783539000,24979.3,25032.3,24962.3,25024.3,2089.0
1783540800,25024.3,25033.3,24993.3,25027.3,1263.0
1783542600,25028.3,25034.3,24997.3,25005.3,1100.0
1783544400,25005.3,25038.3,24993.3,25024.3,1460.0
1783546200,25024.3,25035.3,25007.3,25031.3,1084.0
1783548000,25031.3,25040.3,25023.3,25035.3,817.0
1783549800,25036.3,25040.3,25002.3,25031.3,1291.0
1783566000,25063.4,25067.6,25019.4,25055.4,438.0
1783567800,25056.4,25069.9,25029.4,25050.9,1115.0
1783569600,25051.4,25082.6,25038.9,25056.4,1223.0
1783571400,25056.4,25078.4,25045.9,25058.9,1209.0
1783573200,25058.9,25101.9,25043.4,25078.4,1200.0
1783575000,25078.4,25086.4,25017.4,25019.9,1212.0
1783576800,25023.4,25042.4,24998.4,25041.9,918.0
1783578600,25041.9,25070.4,25040.4,25063.4,882.0
1783580400,25062.9,25073.4,25036.4,25043.4,853.0
1783582200,25043.9,25079.4,25041.4,25074.9,935.0
1783584000,25074.9,25099.4,25043.4,25059.4,1235.0
1783585800,25059.9,25126.4,25039.4,25123.4,1214.0
1783587600,25123.4,25133.2,25089.2,25107.2,1118.0
1783589400,25106.2,25116.2,25070.2,25091.2,974.0
1783591200,25098.2,25143.2,25010.2,25024.4,2657.0
1783593000,25023.4,25089.2,25020.4,25044.2,2025.0
1783594800,25045.2,25055.2,24971.2,24984.2,1986.0
1783596600,24984.2,24988.2,24933.2,24950.2,1874.0
1783598400,24950.2,24983.2,24932.2,24961.2,1529.0
1783600200,24962.2,24977.2,24915.2,24965.2,1589.0
1783602000,24964.2,24985.2,24954.2,24959.2,1131.0
1783603800,24959.2,24959.2,24875.2,24923.2,1703.0
1783605600,24924.2,24963.2,24915.2,24928.2,1500.0
1783607400,24927.2,24983.2,24921.2,24958.2,1417.0
1783609200,24959.2,24986.2,24949.2,24979.2,1434.0
1783611000,24979.2,25026.2,24979.2,25011.2,1474.0
1783612800,25011.2,25060.2,25009.2,25034.2,1444.0
1783614600,25035.2,25078.2,24988.2,25056.2,2570.0
1783616400,25056.2,25074.2,25012.2,25054.2,2610.0
1783618200,25054.2,25105.2,25047.2,25105.2,2009.0
1783620000,25104.2,25139.2,25098.2,25113.2,1538.0
1783621800,25113.2,25128.2,25087.2,25110.2,1276.0
1783623600,25110.2,25134.2,25110.2,25119.2,743.0
1783625400,25118.2,25123.2,25107.2,25114.2,651.0
1783627200,25114.2,25139.2,25114.2,25137.2,472.0
1783629000,25137.2,25152.2,25133.2,25140.2,501.0
1783630800,25140.2,25149.2,25113.2,25117.2,701.0
1783632600,25117.2,25124.2,25109.2,25124.2,507.0
1783634400,25124.2,25131.2,25107.2,25119.2,551.0
1783636200,25119.2,25125.2,25104.2,25124.2,720.0
1783652400,25122.8,25123.4,25100.4,25106.4,452.0
1783654200,25106.4,25111.4,25087.4,25106.4,683.0
1783656000,25106.4,25121.9,25099.4,25117.4,609.0
1783657800,25117.4,25143.9,25110.4,25128.4,543.0
1783659600,25128.4,25153.4,25119.4,25122.4,716.0
1783661400,25123.4,25138.4,25112.4,25124.4,609.0
1783663200,25124.4,25145.4,25109.5,25120.5,510.0
1783665000,25120.5,25126.0,25107.5,25125.0,398.0
1783666800,25125.0,25125.0,25098.3,25101.7,414.0
1783668600,25100.8,25116.9,25088.4,25091.4,311.0
1783670400,25091.4,25110.8,25089.9,25096.9,536.0
1783672200,25096.9,25102.1,25075.1,25084.4,525.0
1783674000,25084.4,25139.7,25084.4,25109.7,802.0
1783675800,25108.7,25133.7,25097.7,25114.7,726.0
1783677600,25113.7,25181.7,25082.7,25180.7,2124.0
1783679400,25180.7,25210.7,25105.7,25131.7,1737.0
1783681200,25131.7,25180.7,25103.7,25116.7,1739.0
1783683000,25117.7,25126.7,25077.7,25092.7,1483.0
1783684800,25092.7,25136.7,25064.7,25102.7,1353.0
1783686600,25102.7,25129.7,25074.7,25090.7,1120.0
1783688400,25089.7,25144.7,25088.7,25138.7,913.0
1783690200,25138.7,25169.7,25129.7,25146.7,886.0
1783692000,25146.7,25163.7,25131.7,25137.7,957.0
1783693800,25137.7,25137.7,25102.7,25114.7,976.0
1783695600,25114.7,25201.7,25079.7,25130.7,1495.0
1783697400,25130.7,25140.7,25103.7,25134.7,1176.0
1783699200,25135.7,25166.7,25124.7,25150.7,1041.0
1783701000,25154.7,25169.7,25098.7,25100.7,1977.0
1783702800,25100.7,25137.7,25097.7,25101.7,1695.0
1783704600,25101.7,25112.7,24941.7,25051.7,2661.0
1783706400,25050.7,25097.7,25020.7,25096.7,1747.0
1783708200,25096.7,25098.7,25060.7,25087.7,1537.0
1783710000,25087.7,25108.7,25087.7,25097.7,800.0
1783711800,25097.7,25123.7,25084.7,25121.7,528.0
1783713600,25121.7,25127.7,25109.7,25125.7,358.0
1783715400,25125.7,25136.7,25120.7,25121.7,335.0
1783717200,25122.7,25132.7,25116.7,25130.7,498.0
1783719000,25130.7,25138.7,25119.7,25123.7,336.0
1783720800,25123.7,25131.7,25112.7,25121.7,401.0
1783722600,25120.7,25131.7,25107.7,25116.7,494.0
1783911600,25084.0,25084.0,25025.3,25045.8,296.0
1783913400,25045.8,25045.8,24949.8,24961.3,1217.0
1783915200,24963.3,24967.8,24931.3,24942.8,1419.0
1783917000,24942.8,24960.3,24909.3,24922.8,1194.0
1783918800,24923.8,24937.3,24901.3,24930.3,962.0
1783920600,24931.3,24931.3,24900.5,24901.3,610.0
1783922400,24901.3,24904.3,24866.3,24874.3,476.0
1783924200,24874.3,24884.5,24855.5,24858.3,604.0
1783926000,24857.3,24857.3,24828.3,24838.3,544.0
1783927800,24838.3,24841.8,24804.3,24816.3,398.0
1783929600,24816.3,24872.3,24812.3,24817.3,865.0
1783931400,24817.3,24874.3,24783.8,24862.3,1080.0
1783933200,24863.3,24918.1,24863.1,24913.1,1391.0
1783935000,24915.1,24944.1,24899.1,24939.1,930.0
1783936800,24938.1,25073.1,24938.1,25062.1,2483.0
1783938600,25062.1,25082.1,25025.1,25080.1,1716.0
1783940400,25083.1,25119.1,25062.1,25102.1,1781.0
1783942200,25103.1,25133.1,25098.1,25129.1,1149.0
1783944000,25129.1,25158.1,25102.1,25152.1,935.0
1783945800,25151.1,25168.1,25144.1,25158.1,1058.0
1783947600,25158.1,25168.1,25085.1,25091.1,1028.0
1783949400,25092.1,25130.1,25076.1,25117.1,1035.0
1783951200,25116.1,25144.1,25105.1,25133.1,1171.0
1783953000,25132.1,25144.1,25099.1,25110.1,999.0
1783954800,25110.1,25129.1,25081.1,25089.1,1496.0
1783956600,25090.1,25137.1,25062.1,25132.1,1379.0
1783958400,25132.1,25143.1,25088.1,25106.1,1375.0
1783960200,25108.1,25144.1,25076.1,25130.1,2777.0
1783962000,25131.1,25145.9,24984.1,25091.1,3241.0
1783963800,25091.1,25134.1,25064.1,25130.1,2324.0
1783965600,25128.1,25139.1,25078.1,25098.1,1767.0
1783967400,25097.1,25139.1,25092.1,25096.1,1450.0
1783969200,25097.1,25114.1,25058.1,25066.1,1283.0
1783971000,25065.1,25089.1,25035.1,25058.1,2022.0
1783972800,25058.1,25089.1,25057.1,25060.1,1071.0
1783974600,25060.1,25072.1,25023.1,25024.1,1210.0
1783976400,25025.1,25033.1,24993.1,24997.1,1463.0
1783978200,24998.1,25031.1,24991.1,25027.1,1114.0
1783980000,25028.1,25037.1,24980.1,24983.1,1125.0
1783981800,24983.1,25018.1,24977.1,25017.1,1176.0
1783998000,24985.9,24985.9,24865.8,24893.3,1246.0
1783999800,24893.3,24925.8,24839.3,24921.8,1978.0
1784001600,24922.8,24932.8,24898.8,24911.8,1522.0
1784003400,24911.3,24917.3,24861.8,24870.8,1417.0
1784005200,24872.8,24906.8,24856.8,24870.8,1328.0
1784007000,24872.8,24899.8,24843.8,24846.8,1093.0
1784008800,24847.8,24855.3,24797.8,24837.8,856.0
1784010600,24836.8,24882.0,24818.8,24879.8,1373.0
1784012400,24880.8,24903.8,24857.8,24894.8,778.0
1784014200,24896.0,24961.8,24896.0,24958.8,673.0
1784016000,24958.8,24994.8,24942.3,24993.8,640.0
1784017800,24993.8,25015.0,24987.8,24990.8,756.0
1784019600,24990.8,25027.6,24954.6,24954.6,1206.0
1784021400,24956.6,24971.6,24873.6,24883.6,1536.0
1784023200,24886.6,25025.6,24864.6,25004.6,3390.0
1784025000,25004.6,25007.6,24911.6,24991.6,3078.0
1784026800,24991.6,25021.6,24939.6,24991.6,2866.0
1784028600,24991.6,25001.6,24943.6,24950.6,2224.0
1784030400,24950.6,25006.6,24940.6,24964.6,2126.0
1784032200,24964.6,25021.6,24950.6,25006.6,1655.0
1784034000,25006.6,25032.6,24985.6,24996.6,1531.0
1784035800,24996.6,25010.6,24930.6,24960.6,1870.0
1784037600,24962.6,24966.6,24900.6,24954.6,2711.0
1784039400,24954.6,24960.6,24902.6,24928.6,2057.0
1784041200,24928.6,24947.6,24880.6,24947.3,1835.0
1784043000,24947.3,25107.6,24947.3,24996.6,3407.0
1784044800,24996.6,25043.6,24989.6,25041.6,2484.0
1784046600,25041.6,25117.6,25015.6,25113.6,3309.0
1784048400,25113.6,25119.6,25051.6,25117.6,3150.0
1784050200,25118.6,25233.8,25106.6,25142.6,2873.0
1784052000,25143.6,25195.6,25115.6,25156.6,2541.0
1784053800,25156.6,25184.6,25088.6,25103.6,2078.0
1784055600,25104.6,25111.6,25082.6,25105.6,1769.0
1784057400,25105.6,25119.6,25083.6,25119.6,1152.0
1784059200,25119.6,25126.6,25106.6,25123.6,726.0
1784061000,25123.6,25127.6,25088.6,25090.6,682.0
1784062800,25090.6,25095.6,25079.6,25088.6,597.0
1784064600,25089.6,25089.6,25057.6,25069.6,833.0
1784066400,25070.6,25080.6,25061.6,25073.6,639.0
1784068200,25074.6,25075.6,25053.6,25055.6,931.0
1784084400,25102.3,25102.3,25081.3,25086.8,292.0
1784086200,25087.3,25091.3,25052.3,25089.3,469.0
1784088000,25090.3,25094.3,25055.3,25073.3,801.0
1784089800,25073.3,25077.3,25045.3,25077.3,720.0
1784091600,25075.3,25086.3,25074.8,25083.8,368.0
1784093400,25083.8,25099.3,25080.3,25082.3,334.0
1784095200,25082.3,25089.3,25077.3,25085.8,305.0
1784097000,25085.8,25105.5,25081.3,25099.3,328.0
1784098800,25099.3,25102.8,25091.3,25096.3,189.0
1784100600,25096.3,25110.3,25092.3,25108.3,218.0
1784102400,25111.8,25150.5,25063.3,25069.8,858.0
1784104200,25069.8,25089.3,25044.3,25075.3,691.0
1784106000,25072.3,25082.1,25038.1,25060.1,904.0
1784107800,25061.1,25061.1,25004.1,25029.1,1093.0
1784109600,25028.1,25028.1,24841.1,24868.1,2799.0
1784111400,24868.1,24933.1,24855.1,24927.1,2098.0
1784113200,24929.1,24997.1,24911.1,24993.1,2098.0
1784115000,24994.1,25033.1,24985.1,25014.1,1669.0
1784116800,25015.1,25045.1,25005.1,25019.1,1403.0
1784118600,25019.1,25024.1,24947.1,24954.1,1411.0
1784120400,24953.1,24997.1,24949.1,24960.1,1420.0
1784122200,24960.1,24980.1,24944.1,24945.1,1391.0
1784124000,24944.1,24957.1,24921.1,24937.1,1291.0
1784125800,24937.1,25014.1,24929.1,25008.1,1120.0
1784127600,25007.1,25033.1,24984.1,25005.8,1202.0
1784129400,25005.8,25041.1,25005.8,25023.1,1574.0
1784131200,25025.1,25050.1,24996.1,25016.1,1592.0
1784133000,25016.1,25060.9,24963.1,25025.1,2783.0
1784134800,25025.1,25067.1,25010.1,25040.1,2429.0
1784136600,25041.1,25060.1,25002.1,25045.1,2246.0
1784138400,25045.1,25047.1,25000.1,25020.1,1962.0
1784140200,25021.1,25050.1,25004.1,25004.1,1648.0
1784142000,25004.1,25008.1,24947.1,24962.1,1493.0
1784143800,24961.1,24992.1,24931.1,24972.1,1428.0
1784145600,24974.1,25008.1,24972.1,25007.1,809.0
1784147400,25007.1,25042.1,25004.1,25028.1,759.0
1784149200,25028.1,25037.1,25020.1,25024.1,534.0
1784151000,25025.1,25036.1,25004.1,25007.1,551.0
1784152800,25007.1,25025.1,24999.1,25012.1,671.0
1784154600,25011.1,25016.1,24985.1,24997.1,878.0
1784170800,25046.8,25047.3,25012.8,25012.8,417.0
1784172600,25012.8,25022.8,24964.8,24971.3,954.0
1784174400,24970.8,24977.8,24915.8,24934.8,1078.0
1784176200,24934.8,24969.8,24931.8,24942.8,1253.0
1784178000,24943.3,24960.3,24923.8,24959.8,807.0
1784179800,24960.3,24995.8,24956.8,24992.8,567.0
1784181600,24993.8,25013.3,24988.8,25003.8,335.0
1784183400,25003.8,25037.8,25001.8,25037.8,548.0
1784185200,25037.8,25043.0,25002.3,25002.8,417.0
1784187000,25002.8,25011.3,24995.8,25000.8,327.0
1784188800,25008.3,25065.8,25002.8,25058.8,517.0
1784190600,25059.8,25072.3,25019.8,25030.8,992.0
1784192400,25029.8,25046.6,24974.6,25015.6,1539.0
1784194200,25014.6,25041.6,24980.6,25034.6,1134.0
1784196000,25041.6,25061.6,24903.6,24953.6,2738.0
1784197800,24953.6,24964.6,24852.6,24878.6,2122.0
1784199600,24877.6,24909.6,24828.6,24907.6,2500.0
1784201400,24905.6,24948.6,24893.6,24910.6,1860.0
1784203200,24911.6,24955.6,24878.6,24886.6,1680.0
1784205000,24886.6,24903.6,24842.6,24862.6,1532.0
1784206800,24862.6,24886.6,24821.6,24852.6,1480.0
1784208600,24852.6,24866.6,24836.6,24841.6,1430.0
1784210400,24841.6,24846.6,24792.6,24807.6,1471.0
1784212200,24807.6,24809.6,24701.6,24779.6,1789.0
1784214000,24780.6,24805.6,24718.6,24744.8,1973.0
1784215800,24744.8,24765.6,24706.6,24740.6,1919.0
1784217600,24742.6,24798.6,24731.6,24775.6,1586.0
1784219400,24776.6,24806.6,24736.6,24784.6,2890.0
1784221200,24785.6,24831.6,24779.6,24798.6,2216.0
1784223000,24798.6,24832.6,24784.6,24827.6,1811.0
1784224800,24828.6,24889.4,24819.6,24874.6,1704.0
1784226600,24874.6,24945.6,24871.6,24892.6,1433.0
1784228400,24893.6,24895.4,24842.6,24860.6,1618.0
1784230200,24861.6,24920.6,24856.6,24914.6,1202.0
1784232000,24914.6,24920.6,24899.6,24919.6,855.0
1784233800,24920.6,24924.6,24882.6,24891.6,901.0
1784235600,24891.6,24905.6,24868.6,24896.6,1168.0
1784237400,24896.6,24899.6,24872.6,24884.6,949.0
1784239200,24883.6,24895.6,24871.6,24878.6,965.0
1784241000,24877.6,24891.6,24833.6,24887.6,1333.0
1784257200,24806.0,24835.3,24785.8,24807.3,442.0
1784259000,24807.3,24828.3,24786.3,24815.8,528.0
1784260800,24815.8,24836.3,24798.8,24809.3,1028.0
1784262600,24807.3,24808.3,24737.3,24744.8,731.0
1784264400,24744.8,24760.3,24733.3,24736.8,576.0
1784266200,24734.8,24745.3,24724.3,24733.3,301.0
1784268000,24733.8,24783.5,24733.8,24772.8,266.0
1784269800,24772.3,24772.3,24715.3,24716.8,701.0
1784271600,24716.8,24718.3,24654.3,24660.3,682.0
1784273400,24661.8,24690.0,24617.3,24678.8,962.0
1784275200,24678.8,24684.8,24656.3,24670.3,710.0
1784277000,24671.3,24720.3,24656.3,24713.8,966.0
1784278800,24713.8,24798.1,24693.1,24789.1,1482.0
1784280600,24789.1,24794.1,24743.1,24746.1,1141.0
1784282400,24746.1,24809.1,24719.1,24799.1,2903.0
1784284200,24800.1,24848.1,24786.1,24822.1,2025.0
1784286000,24822.1,24860.1,24725.1,24749.1,2759.0
1784287800,24749.1,24758.1,24697.1,24733.1,2198.0
1784289600,24734.1,24734.1,24669.1,24727.1,2123.0
1784291400,24729.1,24729.1,24659.1,24701.1,1993.0
1784293200,24701.1,24768.1,24689.1,24763.1,1934.0
1784295000,24763.1,24805.1,24760.1,24779.1,1383.0
1784296800,24778.1,24795.1,24741.1,24750.1,1458.0
1784298600,24750.1,24811.1,24741.1,24807.1,1201.0
1784300400,24806.1,24819.1,24763.1,24785.1,1430.0
1784302200,24785.1,24818.1,24772.1,24775.1,1378.0
1784304000,24775.1,24776.1,24703.1,24733.1,1839.0
1784305800,24736.1,24814.1,24729.1,24813.1,3399.0
1784307600,24816.1,24822.1,24776.1,24791.1,2706.0
1784309400,24791.1,24833.1,24773.1,24810.1,2095.0
1784311200,24810.1,24842.1,24772.1,24841.1,2033.0
1784313000,24839.1,24889.1,24816.1,24887.1,1837.0
1784314800,24887.1,24890.1,24827.1,24843.1,1690.0
1784316600,24842.1,24877.1,24834.1,24863.1,1227.0
1784318400,24863.1,24888.1,24860.1,24878.1,817.0
1784320200,24878.1,24879.1,24826.1,24828.1,868.0
1784322000,24828.1,24841.1,24812.1,24818.1,1193.0
1784323800,24819.1,24834.1,24799.1,24816.1,1105.0
1784325600,24816.1,24819.1,24772.1,24797.1,1267.0
1784327400,24797.1,24851.1,24797.1,24842.1,1253.0
1784516400,24884.8,24898.8,24862.3,24869.3,479.0
1784518200,24869.3,24869.3,24821.3,24831.8,761.0
1784520000,24831.8,24872.8,24831.8,24836.8,1604.0
1784521800,24836.3,24836.3,24785.8,24804.3,1169.0
1784523600,24804.3,24843.3,24787.8,24799.3,1025.0
1784525400,24799.3,24857.3,24797.8,24838.3,817.0
1784527200,24838.8,24851.3,24823.3,24830.8,857.0
1784529000,24831.3,24860.8,24822.8,24844.3,786.0
1784530800,24845.3,24858.3,24824.8,24849.8,740.0
1784532600,24849.8,24880.8,24844.8,24855.8,544.0
1784534400,24855.8,24861.8,24811.8,24816.8,904.0
1784536200,24816.8,24821.8,24770.8,24776.3,766.0
1784538000,24776.3,24799.6,24748.6,24762.6,1255.0
1784539800,24761.6,24774.6,24739.6,24757.6,1227.0
1784541600,24757.6,24840.6,24745.6,24837.6,2982.0
1784543400,24839.6,24918.6,24838.6,24868.6,2487.0
1784545200,24867.6,24918.6,24846.6,24913.6,1902.0
1784547000,24912.6,24923.6,24882.6,24915.6,1570.0
1784548800,24915.6,24929.6,24885.6,24920.6,1295.0
1784550600,24917.6,24958.6,24909.6,24931.6,1179.0
1784552400,24931.6,24938.6,24876.6,24901.6,1209.0
1784554200,24900.6,24905.6,24828.6,24870.6,1512.0
1784556000,24874.6,24901.6,24869.6,24890.6,1395.0
1784557800,24889.6,24986.6,24881.6,24953.6,2733.0
1784559600,24953.6,24956.6,24847.6,24910.6,2376.0
1784561400,24910.6,24924.6,24838.6,24846.6,1603.0
1784563200,24846.6,24854.6,24802.6,24843.6,1678.0
1784565000,24843.6,24857.6,24766.6,24795.6,2781.0
1784566800,24796.6,24833.6,24771.6,24832.6,2512.0
1784568600,24832.6,24860.6,24813.4,24833.8,2382.0
1784570400,24833.8,24888.6,24814.8,24867.8,2397.0
1784572200,24866.8,24877.6,24834.4,24856.3,1958.0
1784574000,24856.3,24889.8,24853.3,24875.6,1156.0
1784575800,24875.6,24879.6,24815.6,24825.6,1443.0
1784577600,24825.6,24833.6,24804.6,24823.6,1250.0
1784579400,24825.6,24834.6,24797.6,24810.6,1150.0
1784581200,24810.6,24825.6,24794.6,24799.6,1009.0
1784583000,24799.6,24799.6,24738.6,24754.6,1530.0
1784584800,24754.6,24769.6,24703.6,24741.6,1509.0
1784586600,24741.6,24758.6,24713.6,24719.6,1756.0
1784602800,24701.3,24723.3,24677.3,24713.3,530.0
1784604600,24713.3,24752.3,24712.3,24735.3,856.0
1784606400,24735.3,24792.3,24722.3,24771.3,1091.0
1784608200,24771.3,24789.3,24746.3,24752.3,638.0
1784610000,24752.3,24778.8,24741.8,24770.8,658.0
1784611800,24770.3,24788.3,24770.3,24787.3,420.0
1784613600,24787.3,24810.3,24787.3,24806.3,436.0
1784615400,24807.3,24837.3,24804.3,24827.8,396.0
1784617200,24827.8,24832.3,24821.3,24825.3,304.0
1784619000,24826.3,24841.3,24825.3,24830.3,161.0
1784620800,24830.3,24832.8,24800.3,24832.8,421.0
1784622600,24832.3,24873.3,24823.3,24865.3,570.0
1784624400,24865.3,24880.1,24835.1,24847.1,1032.0
1784626200,24849.1,24877.1,24840.1,24873.1,923.0
1784628000,24875.1,24943.1,24850.1,24862.1,2744.0
1784629800,24863.1,24895.1,24829.1,24882.1,2065.0
1784631600,24884.1,24894.1,24843.1,24866.1,1967.0
1784633400,24867.1,24914.1,24860.1,24891.1,1391.0
1784635200,24891.1,24959.1,24889.1,24922.1,1282.0
1784637000,24922.1,24964.1,24918.1,24937.1,1306.0
1784638800,24938.1,24997.1,24937.1,24962.1,1658.0
1784640600,24962.1,24987.1,24938.1,24940.1,1218.0
1784642400,24940.1,24946.1,24871.1,24894.1,1305.0
1784644200,24895.1,24918.1,24887.1,24904.1,1082.0
1784646000,24905.1,24916.1,24849.1,24852.1,1446.0
1784647800,24852.1,24910.1,24834.1,24903.1,1605.0
1784649600,24903.1,24905.1,24853.1,24870.1,1512.0
1784651400,24870.1,24911.1,24819.1,24835.1,2747.0
1784653200,24835.1,24940.1,24834.1,24928.1,2229.0
1784655000,24928.1,24978.1,24928.1,24967.1,1461.0
1784656800,24968.1,25011.1,24948.1,24995.1,1418.0
1784658600,24996.1,25047.1,24992.1,25039.1,1353.0
1784660400,25039.1,25060.1,25038.1,25054.1,763.0
1784662200,25054.1,25066.1,25045.1,25049.1,509.0
1784664000,25049.1,25057.1,25038.1,25040.1,493.0
1784665800,25040.1,25056.1,25040.1,25044.1,411.0
1784667600,25044.1,25058.1,25043.1,25057.1,518.0
1784669400,25057.1,25066.1,25051.1,25061.1,408.0
1784671200,25061.1,25064.1,25049.1,25062.1,423.0
1784673000,25062.1,25082.1,25052.1,25078.1,619.0
1784689200,25074.8,25092.8,25061.3,25078.8,117.0
1784691000,25078.8,25093.8,25074.3,25093.3,290.0
1784692800,25092.8,25096.8,25076.8,25082.8,586.0
1784694600,25086.8,25109.0,25071.8,25096.8,524.0
1784696400,25096.8,25096.8,25075.8,25089.8,568.0
1784698200,25089.8,25090.8,25070.8,25077.8,443.0
1784700000,25076.8,25092.8,25055.8,25085.8,413.0
1784701800,25085.8,25092.8,25048.8,25060.8,577.0
1784703600,25060.3,25071.8,25057.8,25062.8,412.0
1784705400,25062.8,25083.8,25055.8,25071.8,354.0
1784707200,25071.8,25071.8,25050.8,25059.8,677.0
1784709000,25059.8,25066.8,25047.3,25054.8,729.0
1784710800,25054.8,25076.6,25009.6,25017.6,990.0
1784712600,25016.6,25021.6,24959.6,24974.6,991.0
1784714400,24975.6,25091.6,24975.6,25073.6,2752.0
1784716200,25074.6,25076.6,24997.6,25072.6,2216.0
1784718000,25072.6,25167.6,25066.6,25159.6,2300.0
1784719800,25159.6,25197.6,25145.6,25179.6,1667.0
1784721600,25179.6,25247.6,25173.6,25206.6,1568.0
1784723400,25205.6,25205.6,25121.6,25174.6,1770.0
1784725200,25174.6,25278.6,25170.6,25259.6,2060.0
1784727000,25260.6,25262.6,25135.6,25137.6,2379.0
1784728800,25139.1,25143.1,25065.6,25088.6,3362.0
1784730600,25089.1,25114.1,25052.1,25064.1,3480.0
1784732400,25064.6,25133.6,25055.1,25131.1,3039.0
1784734200,25130.6,25185.1,25108.3,25146.6,3068.0
1784736000,25146.6,25209.1,25146.6,25203.1,2729.0
1784737800,25204.1,25219.6,25127.6,25201.6,3916.0
