ticket,order,zaman,yon,sembol,lot,fiyat,komisyon,swap,kar_zarar,net,yorum,pozisyon_id
1413140502,1705501493,2026-06-15 01:00:17 UTC,SELL,USTEC,5.0,29961.0,0.0,-101.0,1552.5,1451.5,[tp 29732.20],1704802788
1413141082,1705502300,2026-06-15 01:00:23 UTC,BUY,XTIUSD,5.0,81.89,0.0,-219.05,1755.0,1535.95,[tp 84.50],1704667249
1413144557,1705505905,2026-06-15 01:01:13 UTC,BUY,USTEC,5.0,30021.5,0.0,0.0,0.0,0.0,ForexSAI_demo,1705505905
1413144594,1705505922,2026-06-15 01:01:14 UTC,SELL,XTIUSD,5.0,80.87,0.0,0.0,0.0,0.0,ForexSAI_demo,1705505922
1413365875,1705753970,2026-06-15 03:09:44 UTC,SELL,USTEC,5.0,30104.8,0.0,0.0,416.5,416.5,[tp 30105.00],1705505905
1413369346,1705757803,2026-06-15 03:10:30 UTC,BUY,USTEC,5.0,30115.3,0.0,0.0,0.0,0.0,ForexSAI_demo,1705757803
1413641286,1706099033,2026-06-15 06:17:52 UTC,SELL,USTEC,5.0,30195.4,0.0,0.0,400.5,400.5,[tp 30195.30],1705757803
1413641556,1706099378,2026-06-15 06:18:00 UTC,BUY,USTEC,5.0,30196.2,0.0,0.0,0.0,0.0,ForexSAI_demo,1706099378
1413952859,1706477742,2026-06-15 10:32:48 UTC,BUY,XTIUSD,5.0,79.99,0.0,0.0,440.0,440.0,[tp 79.98],1705505922
1413954538,1706479611,2026-06-15 10:33:14 UTC,SELL,XTIUSD,5.0,79.97,0.0,0.0,0.0,0.0,ForexSAI_demo,1706479611
1414035104,1706576586,2026-06-15 11:27:20 UTC,SELL,USTEC,5.0,30276.7,0.0,0.0,402.5,402.5,[tp 30276.20],1706099378
1414035877,1706577441,2026-06-15 11:28:14 UTC,BUY,USTEC,5.0,30282.9,0.0,0.0,0.0,0.0,ForexSAI_demo,1706577441
1414478314,1707113372,2026-06-15 16:32:10 UTC,SELL,USTEC,5.0,30362.1,0.0,0.0,396.0,396.0,[tp 30361.50],1706577441
1414481227,1707116642,2026-06-15 16:32:43 UTC,BUY,USTEC,5.0,30362.5,0.0,0.0,0.0,0.0,ForexSAI_demo,1707116642
1414529870,1707171851,2026-06-15 16:48:23 UTC,SELL,USTEC,5.0,30443.2,0.0,0.0,403.5,403.5,[tp 30442.20],1707116642
1414531446,1707173709,2026-06-15 16:49:08 UTC,BUY,USTEC,5.0,30447.1,0.0,0.0,0.0,0.0,ForexSAI_demo,1707173709
1414762337,1707440134,2026-06-15 18:28:20 UTC,SELL,USTEC,5.0,30525.5,0.0,0.0,392.0,392.0,[tp 30524.90],1707173709
1414763459,1707441367,2026-06-15 18:29:04 UTC,BUY,USTEC,5.0,30530.5,0.0,0.0,0.0,0.0,ForexSAI_demo,1707441367
1415038571,1707766495,2026-06-15 21:29:53 UTC,BUY,XTIUSD,5.0,81.2,0.0,0.0,-615.0,-615.0,[sl 81.17],1706479611
1415235998,1707994103,2026-06-16 01:13:38 UTC,SELL,XTIUSD,5.0,81.24,0.0,0.0,0.0,0.0,ForexSAI_demo,1707994103
1415795747,1708734388,2026-06-16 10:08:05 UTC,BUY,XTIUSD,5.0,80.38,0.0,0.0,430.0,430.0,[tp 80.40],1707994103
1415951728,1708931826,2026-06-16 11:53:40 UTC,SELL,USTEC,5.0,30612.1,0.0,-33.95,408.0,374.05,[tp 30610.90],1707441367
1416819896,1710019329,2026-06-16 20:10:57 UTC,BUY,USTEC,5.0,30151.4,0.0,0.0,0.0,0.0,ForexSAI_demo,1710019329
1416819908,1710019341,2026-06-16 20:10:58 UTC,SELL,DE40,5.0,24825.2,0.0,0.0,0.0,0.0,ForexSAI_demo,1710019341
1416819914,1710019351,2026-06-16 20:10:58 UTC,SELL,XTIUSD,5.0,76.11,0.0,0.0,0.0,0.0,ForexSAI_demo,1710019351
1416969138,1710210897,2026-06-16 22:15:37 UTC,SELL,USTEC,5.0,30037.2,0.0,0.0,-571.0,-571.0,[sl 30041.00],1710019329
1416985866,1710231578,2026-06-16 22:30:38 UTC,BUY,XTIUSD,5.0,77.23,0.0,0.0,-560.0,-560.0,[sl 77.24],1710019351
1416986072,1710231783,2026-06-16 22:30:46 UTC,SELL,XTIUSD,5.0,77.21,0.0,0.0,0.0,0.0,ForexSAI_demo,1710231783
1417021340,1710276317,2026-06-16 23:00:13 UTC,BUY,DE40,5.0,24759.6,0.0,0.0,380.74,380.74,[tp 24758.20],1710019341
1417088897,1710350436,2026-06-17 01:03:39 UTC,BUY,XTIUSD,5.0,76.39,0.0,-72.76,410.0,337.24,[tp 76.41],1710231783
1417088943,1710350496,2026-06-17 01:03:48 UTC,SELL,XTIUSD,5.0,76.33,0.0,0.0,0.0,0.0,ForexSAI_demo,1710350496
1417175689,1710462168,2026-06-17 03:01:54 UTC,BUY,DE40,3.0,24801.3,0.0,0.0,0.0,0.0,FX|S|flip|50,1710462168
1417175695,1710462180,2026-06-17 03:01:55 UTC,BUY,DE40,2.0,24801.3,0.0,0.0,0.0,0.0,FX|W|flip|50,1710462180
1417175731,1710462240,2026-06-17 03:01:57 UTC,BUY,USTEC,3.0,30036.7,0.0,0.0,0.0,0.0,FX|S|flip|50,1710462240
1417175740,1710462253,2026-06-17 03:01:58 UTC,BUY,USTEC,2.0,30036.8,0.0,0.0,0.0,0.0,FX|W|flip|50,1710462253
1417179504,1710467357,2026-06-17 03:04:02 UTC,SELL,XAUUSD,3.0,4334.68,-10.5,0.0,0.0,-10.5,FX|S|emel+pulse1,1710467357
1417179519,1710467384,2026-06-17 03:04:03 UTC,SELL,XAUUSD,2.0,4334.69,-7.0,0.0,0.0,-7.0,FX|W|emel+pulse1,1710467384
1417195539,1710490538,2026-06-17 03:16:30 UTC,BUY,XAUUSD,3.0,4341.05,-10.5,0.0,-1911.0,-1921.5,[sl 4341.17],1710467357
1417195541,1710490539,2026-06-17 03:16:30 UTC,BUY,XAUUSD,2.0,4341.05,-7.0,0.0,-1272.0,-1279.0,[sl 4341.17],1710467384
1417196125,1710491261,2026-06-17 03:16:38 UTC,BUY,XAUUSD,3.0,4340.75,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1710491261
1417196145,1710491284,2026-06-17 03:16:39 UTC,BUY,XAUUSD,2.0,4340.73,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1710491284
1417209072,1710511298,2026-06-17 03:31:02 UTC,SELL,USTEC,3.0,30054.4,0.0,0.0,53.1,53.1,[tp 30054.80],1710462240
1417209073,1710511299,2026-06-17 03:31:02 UTC,SELL,USTEC,2.0,30054.4,0.0,0.0,35.2,35.2,[tp 30054.80],1710462253
1417214929,1710519632,2026-06-17 03:39:39 UTC,SELL,XAUUSD,3.0,4335.44,-10.5,0.0,-1593.0,-1603.5,[sl 4335.76],1710491261
1417214930,1710519633,2026-06-17 03:39:39 UTC,SELL,XAUUSD,2.0,4335.44,-7.0,0.0,-1058.0,-1065.0,[sl 4335.76],1710491284
1417255384,1710575699,2026-06-17 04:09:38 UTC,SELL,DE40,3.0,24815.1,0.0,0.0,48.09,48.09,[tp 24815.10],1710462168
1417255385,1710575700,2026-06-17 04:09:38 UTC,SELL,DE40,2.0,24815.1,0.0,0.0,32.06,32.06,[tp 24815.10],1710462180
1417403167,1710779493,2026-06-17 06:49:10 UTC,BUY,XTIUSD,5.0,75.54,0.0,0.0,395.0,395.0,[tp 75.54],1710350496
1417403261,1710779669,2026-06-17 06:49:41 UTC,SELL,XTIUSD,5.0,75.5,0.0,0.0,0.0,0.0,ForexSAI_demo,1710779669
1417628506,1711075586,2026-06-17 10:12:03 UTC,BUY,XTIUSD,5.0,74.65,0.0,0.0,425.0,425.0,[tp 74.71],1710779669
1417629757,1711077051,2026-06-17 10:12:58 UTC,SELL,XTIUSD,5.0,74.74,0.0,0.0,0.0,0.0,ForexSAI_demo,1711077051
1417707053,1711173452,2026-06-17 11:10:38 UTC,BUY,XTIUSD,5.0,75.84,0.0,0.0,-550.0,-550.0,[sl 75.85],1711077051
1417709936,1711176429,2026-06-17 11:11:23 UTC,SELL,XTIUSD,5.0,75.85,0.0,0.0,0.0,0.0,ForexSAI_demo,1711176429
1418023836,1711564869,2026-06-17 14:55:58 UTC,BUY,XTIUSD,5.0,76.99,0.0,0.0,-570.0,-570.0,[sl 76.99],1711176429
1418070051,1711624344,2026-06-17 15:24:52 UTC,SELL,XTIUSD,5.0,76.59,0.0,0.0,0.0,0.0,ForexSAI_demo,1711624344
1418313495,1711919848,2026-06-17 17:14:34 UTC,BUY,XTIUSD,5.0,77.72,0.0,0.0,-565.0,-565.0,[sl 77.73],1711624344
1418315003,1711921994,2026-06-17 17:15:10 UTC,SELL,XTIUSD,5.0,77.68,0.0,0.0,0.0,0.0,ForexSAI_demo,1711921994
1418407491,1712028891,2026-06-17 17:47:21 UTC,BUY,XTIUSD,5.0,79.89,0.0,0.0,-1105.0,-1105.0,[sl 78.84],1711921994
1418512613,1712157761,2026-06-17 18:31:28 UTC,SELL,XTIUSD,5.0,77.04,0.0,0.0,0.0,0.0,ForexSAI_demo,1712157761
1418675023,1712360088,2026-06-17 20:23:03 UTC,BUY,XTIUSD,5.0,76.25,0.0,0.0,395.0,395.0,[tp 76.24],1712157761
1418675290,1712360430,2026-06-17 20:23:24 UTC,SELL,XTIUSD,5.0,76.2,0.0,0.0,0.0,0.0,ForexSAI_demo,1712360430
1419558543,1713391238,2026-06-18 03:01:58 UTC,SELL,XAUUSD,3.0,4284.02,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1713391238
1419558568,1713391265,2026-06-18 03:01:59 UTC,SELL,XAUUSD,2.0,4284.07,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1713391265
1419558597,1713391310,2026-06-18 03:01:59 UTC,SELL,USTEC,3.0,30043.1,0.0,0.0,0.0,0.0,FX|S|emel+pulse1,1713391310
1419558608,1713391322,2026-06-18 03:02:00 UTC,SELL,USTEC,2.0,30042.9,0.0,0.0,0.0,0.0,FX|W|emel+pulse1,1713391322
1419558943,1713391772,2026-06-18 03:02:02 UTC,BUY,USTEC,3.0,30047.0,0.0,0.0,-11.7,-11.7,[sl 30045.70],1713391310
1419558944,1713391773,2026-06-18 03:02:02 UTC,BUY,USTEC,2.0,30047.0,0.0,0.0,-8.2,-8.2,[sl 30045.70],1713391322
1419563061,1713396354,2026-06-18 03:03:04 UTC,BUY,XAUUSD,3.0,4289.17,-10.5,0.0,-1545.0,-1555.5,[sl 4288.87],1713391238
1419563063,1713396355,2026-06-18 03:03:04 UTC,BUY,XAUUSD,2.0,4289.17,-7.0,0.0,-1020.0,-1027.0,[sl 4288.87],1713391265
1419616589,1713459919,2026-06-18 03:32:38 UTC,SELL,XAUUSD,3.0,4306.65,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1713459919
1419616595,1713459925,2026-06-18 03:32:38 UTC,SELL,XAUUSD,2.0,4306.65,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1713459925
1419624712,1713469970,2026-06-18 03:38:23 UTC,BUY,XAUUSD,3.0,4303.67,-10.5,0.0,894.0,883.5,[tp 4303.75],1713459919
1419632619,1713479701,2026-06-18 03:44:53 UTC,BUY,XAUUSD,2.0,4311.4,-7.0,0.0,-950.0,-957.0,[sl 4311.75],1713459925
1419636912,1713485932,2026-06-18 03:48:52 UTC,SELL,XAUUSD,3.0,4310.86,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1713485932
1419636919,1713485944,2026-06-18 03:48:52 UTC,SELL,XAUUSD,2.0,4310.85,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1713485944
1419652293,1713506571,2026-06-18 04:00:04 UTC,BUY,XAUUSD,3.0,4307.57,-10.5,0.0,987.0,976.5,[tp 4307.87],1713485932
1419655319,1713510238,2026-06-18 04:00:31 UTC,BUY,XAUUSD,2.0,4316.62,-7.0,0.0,-1154.0,-1161.0,[sl 4315.87],1713485944
1419721110,1713592732,2026-06-18 04:43:18 UTC,BUY,XTIUSD,5.0,75.43,0.0,-72.54,385.0,312.46,[tp 75.41],1712360430
1419722489,1713594262,2026-06-18 04:43:55 UTC,SELL,XTIUSD,5.0,75.43,0.0,0.0,0.0,0.0,ForexSAI_demo,1713594262
1419944832,1713876090,2026-06-18 08:23:34 UTC,BUY,XTIUSD,5.0,74.65,0.0,0.0,390.0,390.0,[tp 74.65],1713594262
1419945119,1713876567,2026-06-18 08:24:14 UTC,SELL,XTIUSD,5.0,74.63,0.0,0.0,0.0,0.0,ForexSAI_demo,1713876567
1420208555,1714190934,2026-06-18 11:17:20 UTC,SELL,DE40,5.0,24982.7,0.0,0.0,0.0,0.0,ForexSAI_demo,1714190934
1420226938,1714212518,2026-06-18 11:30:24 UTC,BUY,DE40,5.0,24916.2,0.0,0.0,382.43,382.43,[tp 24916.20],1714190934
1420234392,1714220768,2026-06-18 11:33:49 UTC,SELL,DE40,5.0,24911.7,0.0,0.0,0.0,0.0,ForexSAI_demo,1714220768
1420461399,1714487330,2026-06-18 13:48:36 UTC,BUY,XTIUSD,5.0,75.7,0.0,0.0,-535.0,-535.0,[sl 75.73],1713876567
1420463406,1714489395,2026-06-18 13:49:36 UTC,SELL,XTIUSD,5.0,75.73,0.0,0.0,0.0,0.0,ForexSAI_demo,1714489395
1420709671,1714778149,2026-06-18 15:56:14 UTC,BUY,DE40,5.0,25030.2,0.0,0.0,-679.6,-679.6,[sl 25030.70],1714220768
1420729337,1714802575,2026-06-18 16:07:06 UTC,BUY,XTIUSD,5.0,74.93,0.0,0.0,400.0,400.0,[tp 74.94],1714489395
1420731155,1714805248,2026-06-18 16:08:06 UTC,SELL,XTIUSD,5.0,74.87,0.0,0.0,0.0,0.0,ForexSAI_demo,1714805248
1420788916,1714870462,2026-06-18 16:31:51 UTC,BUY,USTEC,5.0,30238.3,0.0,0.0,0.0,0.0,ForexSAI_demo,1714870462
1420806447,1714890111,2026-06-18 16:36:06 UTC,SELL,USTEC,5.0,30129.3,0.0,0.0,-545.0,-545.0,[sl 30128.30],1714870462
1420809146,1714893173,2026-06-18 16:37:05 UTC,BUY,USTEC,5.0,30097.3,0.0,0.0,0.0,0.0,ForexSAI_demo,1714893173
1420822700,1714908225,2026-06-18 16:41:38 UTC,BUY,XTIUSD,5.0,74.12,0.0,0.0,375.0,375.0,[tp 74.10],1714805248
1420823247,1714908877,2026-06-18 16:42:34 UTC,SELL,XTIUSD,5.0,74.11,0.0,0.0,0.0,0.0,ForexSAI_demo,1714908877
1420851318,1714940641,2026-06-18 16:50:02 UTC,SELL,USTEC,5.0,30187.8,0.0,0.0,452.5,452.5,[tp 30186.50],1714893173
1420856596,1714946517,2026-06-18 16:51:49 UTC,BUY,USTEC,5.0,30164.1,0.0,0.0,0.0,0.0,ForexSAI_demo,1714946517
1420858733,1714948982,2026-06-18 16:53:17 UTC,SELL,DE40,5.0,24960.2,0.0,0.0,0.0,0.0,ForexSAI_demo,1714948982
1420901780,1714999514,2026-06-18 17:06:18 UTC,SELL,USTEC,5.0,30244.3,0.0,0.0,401.0,401.0,[tp 30246.60],1714946517
1420906265,1715004681,2026-06-18 17:07:45 UTC,BUY,USTEC,5.0,30244.6,0.0,0.0,0.0,0.0,ForexSAI_demo,1715004681
1420952232,1715057291,2026-06-18 17:24:35 UTC,SELL,USTEC,5.0,30316.3,0.0,0.0,358.5,358.5,[tp 30324.70],1715004681
1420972386,1715081122,2026-06-18 17:31:59 UTC,BUY,USTEC,5.0,30198.7,0.0,0.0,0.0,0.0,ForexSAI_demo,1715081122
1420986980,1715098059,2026-06-18 17:38:50 UTC,SELL,USTEC,5.0,30277.2,0.0,0.0,392.5,392.5,[tp 30278.80],1715081122
1420987772,1715099043,2026-06-18 17:39:19 UTC,BUY,USTEC,5.0,30277.8,0.0,0.0,0.0,0.0,ForexSAI_demo,1715099043
1421046869,1715169102,2026-06-18 18:04:55 UTC,BUY,DE40,5.0,25072.7,0.0,0.0,-645.82,-645.82,[sl 25078.70],1714948982
1421058595,1715182651,2026-06-18 18:11:38 UTC,SELL,USTEC,5.0,30354.7,0.0,0.0,384.5,384.5,[tp 30354.70],1715099043
1421063849,1715188825,2026-06-18 18:14:34 UTC,BUY,USTEC,5.0,30332.3,0.0,0.0,0.0,0.0,ForexSAI_demo,1715188825
1421128659,1715262145,2026-06-18 18:38:47 UTC,SELL,USTEC,5.0,30199.6,0.0,0.0,-663.5,-663.5,[sl 30221.80],1715188825
1421179687,1715322814,2026-06-18 19:01:12 UTC,BUY,USTEC,5.0,30334.8,0.0,0.0,0.0,0.0,ForexSAI_demo,1715322814
1421294765,1715457572,2026-06-18 20:07:46 UTC,BUY,XTIUSD,5.0,75.21,0.0,0.0,-550.0,-550.0,[sl 75.23],1714908877
1421294830,1715457650,2026-06-18 20:07:53 UTC,SELL,XTIUSD,5.0,75.19,0.0,0.0,0.0,0.0,ForexSAI_demo,1715457650
1421308019,1715473408,2026-06-18 20:17:07 UTC,SELL,USTEC,5.0,30416.8,0.0,0.0,410.0,410.0,[tp 30415.10],1715322814
1421312230,1715478580,2026-06-18 20:20:29 UTC,BUY,USTEC,5.0,30412.1,0.0,0.0,0.0,0.0,ForexSAI_demo,1715478580
1421393167,1715579735,2026-06-18 21:27:01 UTC,BUY,XTIUSD,5.0,76.32,0.0,0.0,-565.0,-565.0,[sl 76.31],1715457650
1421393761,1715580531,2026-06-18 21:27:43 UTC,SELL,XTIUSD,5.0,76.26,0.0,0.0,0.0,0.0,ForexSAI_demo,1715580531
1421545884,1715763036,2026-06-18 23:05:31 UTC,SELL,DE40,5.0,25074.9,0.0,0.0,0.0,0.0,ForexSAI_demo,1715763036
1421731244,1715992339,2026-06-19 03:07:14 UTC,BUY,USTEC,3.0,30352.1,0.0,0.0,0.0,0.0,FX|S|emel+pulse1,1715992339
1421731257,1715992357,2026-06-19 03:07:14 UTC,BUY,USTEC,2.0,30351.5,0.0,0.0,0.0,0.0,FX|W|emel+pulse1,1715992357
1421732784,1715994430,2026-06-19 03:08:17 UTC,BUY,DE40,5.0,25042.8,0.0,-8.93,183.99,175.06,dir_flip,1715763036
1421732787,1715994434,2026-06-19 03:08:18 UTC,BUY,DE40,3.0,25042.8,0.0,0.0,0.0,0.0,FX|S|emel+ml|78,1715994434
1421732793,1715994441,2026-06-19 03:08:18 UTC,BUY,DE40,2.0,25042.8,0.0,0.0,0.0,0.0,FX|W|emel+ml|78,1715994441
1421737344,1716000563,2026-06-19 03:12:03 UTC,SELL,USTEC,3.0,30326.8,0.0,0.0,-75.9,-75.9,[sl 30327.60],1715992339
1421737345,1716000565,2026-06-19 03:12:03 UTC,SELL,USTEC,2.0,30326.8,0.0,0.0,-49.4,-49.4,[sl 30327.60],1715992357
1421741693,1716006131,2026-06-19 03:16:08 UTC,SELL,DE40,3.0,25001.7,0.0,0.0,-141.34,-141.34,[sl 25014.90],1715994434
1421741696,1716006132,2026-06-19 03:16:08 UTC,SELL,DE40,2.0,25001.7,0.0,0.0,-94.23,-94.23,[sl 25014.90],1715994441
1421752135,1716019793,2026-06-19 03:27:47 UTC,SELL,DE40,5.0,24975.2,0.0,0.0,0.0,0.0,ForexSAI_demo,1716019793
1421752183,1716019880,2026-06-19 03:27:59 UTC,SELL,DE40,3.0,24975.2,0.0,0.0,0.0,0.0,FX|S|flip|50,1716019880
1421752191,1716019891,2026-06-19 03:28:00 UTC,SELL,DE40,2.0,24975.2,0.0,0.0,0.0,0.0,FX|W|flip|50,1716019891
1421761720,1716032528,2026-06-19 03:37:38 UTC,BUY,DE40,3.0,24956.7,0.0,0.0,63.62,63.62,[tp 24957.20],1716019880
1421761725,1716032529,2026-06-19 03:37:38 UTC,BUY,DE40,2.0,24956.7,0.0,0.0,42.41,42.41,[tp 24957.20],1716019891
1421794444,1716077101,2026-06-19 04:07:18 UTC,BUY,USTEC,3.0,30315.0,0.0,0.0,0.0,0.0,FX|S|emel+pulse1,1716077101
1421794456,1716077115,2026-06-19 04:07:18 UTC,BUY,USTEC,2.0,30315.0,0.0,0.0,0.0,0.0,FX|W|emel+pulse1,1716077115
1421799347,1716083806,2026-06-19 04:11:41 UTC,SELL,USTEC,5.0,30294.8,0.0,-34.13,-586.5,-620.63,[sl 30302.10],1715478580
1421826241,1716122273,2026-06-19 04:40:51 UTC,SELL,USTEC,3.0,30286.5,0.0,0.0,-85.5,-85.5,[sl 30287.50],1716077101
1421826243,1716122274,2026-06-19 04:40:51 UTC,SELL,USTEC,2.0,30286.5,0.0,0.0,-57.0,-57.0,[sl 30287.50],1716077115
1421826532,1716122695,2026-06-19 04:41:13 UTC,SELL,USTEC,3.0,30284.3,0.0,0.0,0.0,0.0,FX|S|flip|50,1716122695
1421826555,1716122718,2026-06-19 04:41:13 UTC,SELL,USTEC,2.0,30285.2,0.0,0.0,0.0,0.0,FX|W|flip|50,1716122718
1421834401,1716133608,2026-06-19 04:52:41 UTC,BUY,USTEC,5.0,30284.3,0.0,0.0,0.0,0.0,ForexSAI_demo,1716133608
1421847361,1716151923,2026-06-19 05:07:41 UTC,BUY,USTEC,3.0,30266.3,0.0,0.0,54.0,54.0,[tp 30266.70],1716122695
1421847362,1716151924,2026-06-19 05:07:41 UTC,BUY,USTEC,2.0,30266.3,0.0,0.0,37.8,37.8,[tp 30266.70],1716122718
1421897661,1716218071,2026-06-19 05:51:22 UTC,SELL,USTEC,5.0,30268.8,0.0,0.0,-77.5,-77.5,dir_flip,1716133608
1421897731,1716218138,2026-06-19 05:51:23 UTC,SELL,USTEC,3.0,30269.6,0.0,0.0,0.0,0.0,FX|S|flip|50,1716218138
1421897757,1716218147,2026-06-19 05:51:24 UTC,SELL,USTEC,2.0,30268.6,0.0,0.0,0.0,0.0,FX|W|flip|50,1716218147
1421922523,1716249237,2026-06-19 06:11:57 UTC,BUY,USTEC,5.0,30269.3,0.0,0.0,0.0,0.0,ForexSAI_demo,1716249237
1421928342,1716255791,2026-06-19 06:15:40 UTC,BUY,USTEC,3.0,30249.3,0.0,0.0,60.9,60.9,[tp 30250.80],1716218138
1421928343,1716255793,2026-06-19 06:15:40 UTC,BUY,USTEC,2.0,30249.3,0.0,0.0,38.6,38.6,[tp 30250.80],1716218147
1421976136,1716312547,2026-06-19 06:56:13 UTC,BUY,XAUUSD,3.0,4159.58,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1716312547
1421976139,1716312551,2026-06-19 06:56:14 UTC,BUY,XAUUSD,2.0,4159.57,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1716312551
1421980790,1716317206,2026-06-19 06:58:47 UTC,SELL,XAUUSD,3.0,4146.48,-10.5,0.0,-3930.0,-3940.5,[sl 4154.54],1716312547
1421980792,1716317207,2026-06-19 06:58:47 UTC,SELL,XAUUSD,2.0,4146.48,-7.0,0.0,-2618.0,-2625.0,[sl 4154.54],1716312551
1421999147,1716339591,2026-06-19 07:03:42 UTC,SELL,USTEC,5.0,30151.1,0.0,0.0,-591.0,-591.0,[sl 30159.20],1716249237
1422000319,1716341042,2026-06-19 07:04:16 UTC,BUY,USTEC,5.0,30154.7,0.0,0.0,0.0,0.0,ForexSAI_demo,1716341042
1422053208,1716408705,2026-06-19 07:44:31 UTC,BUY,DE40,5.0,24908.2,0.0,0.0,383.09,383.09,[tp 24908.20],1716019793
1422103925,1716472481,2026-06-19 08:13:34 UTC,SELL,DE40,5.0,24916.2,0.0,0.0,0.0,0.0,ForexSAI_demo,1716472481
1422184366,1716571787,2026-06-19 09:07:07 UTC,BUY,XTIUSD,5.0,77.45,0.0,-18.32,-595.0,-613.32,[sl 77.44],1715580531
1422209036,1716601926,2026-06-19 09:22:27 UTC,SELL,XTIUSD,5.0,77.19,0.0,0.0,0.0,0.0,ForexSAI_demo,1716601926
1422250327,1716653956,2026-06-19 09:55:42 UTC,SELL,USTEC,5.0,30234.3,0.0,0.0,398.0,398.0,[tp 30234.30],1716341042
1422257730,1716662515,2026-06-19 09:59:46 UTC,BUY,DE40,5.0,25039.0,0.0,0.0,-702.52,-702.52,[sl 25035.20],1716472481
1422261844,1716668794,2026-06-19 10:01:16 UTC,SELL,DE40,5.0,25061.0,0.0,0.0,0.0,0.0,ForexSAI_demo,1716668794
1422367418,1716797946,2026-06-19 11:16:52 UTC,BUY,DE40,5.0,25171.5,0.0,0.0,-632.77,-632.77,[sl 25172.00],1716668794
1422369153,1716799837,2026-06-19 11:17:40 UTC,SELL,DE40,5.0,25167.5,0.0,0.0,0.0,0.0,ForexSAI_demo,1716799837
1422396547,1716833418,2026-06-19 11:32:09 UTC,BUY,XTIUSD,5.0,76.37,0.0,0.0,410.0,410.0,[tp 76.41],1716601926
1422397825,1716835107,2026-06-19 11:32:44 UTC,SELL,XTIUSD,5.0,76.4,0.0,0.0,0.0,0.0,ForexSAI_demo,1716835107
1422449679,1716902036,2026-06-19 12:11:03 UTC,BUY,DE40,5.0,25100.0,0.0,0.0,386.76,386.76,[tp 25100.50],1716799837
1422450249,1716902635,2026-06-19 12:11:30 UTC,SELL,DE40,5.0,25103.5,0.0,0.0,0.0,0.0,ForexSAI_demo,1716902635
1422561377,1717049248,2026-06-19 13:39:03 UTC,BUY,DE40,5.0,25033.5,0.0,0.0,401.01,401.01,[tp 25035.50],1716902635
1422561778,1717049848,2026-06-19 13:39:35 UTC,SELL,DE40,5.0,25028.5,0.0,0.0,0.0,0.0,ForexSAI_demo,1717049848
1422729621,1717261229,2026-06-19 15:37:40 UTC,BUY,DE40,5.0,24966.5,0.0,0.0,355.35,355.35,[tp 24963.00],1717049848
1422732094,1717264001,2026-06-19 15:38:07 UTC,SELL,DE40,5.0,24970.0,0.0,0.0,0.0,0.0,ForexSAI_demo,1717264001
1422805883,1717351086,2026-06-19 16:02:26 UTC,BUY,DE40,5.0,25089.5,0.0,0.0,-685.39,-685.39,[sl 25092.50],1717264001
1422810824,1717356247,2026-06-19 16:03:45 UTC,SELL,DE40,5.0,25073.5,0.0,0.0,0.0,0.0,ForexSAI_demo,1717356247
1422867768,1717424909,2026-06-19 16:30:35 UTC,BUY,USTEC,5.0,30360.8,0.0,0.0,0.0,0.0,ForexSAI_demo,1717424909
1423066035,1717662598,2026-06-19 18:32:33 UTC,BUY,DE40,5.0,25008.9,0.0,0.0,370.37,370.37,[tp 25010.50],1717356247
1423717083,1718415521,2026-06-22 01:00:20 UTC,BUY,XTIUSD,5.0,78.64,0.0,-55.01,-1120.0,-1175.01,[sl 77.54],1716835107
1423718705,1718417083,2026-06-22 01:01:04 UTC,SELL,XTIUSD,5.0,78.33,0.0,0.0,0.0,0.0,ForexSAI_demo,1718417083
1423737198,1718438895,2026-06-22 01:08:58 UTC,SELL,USTEC,5.0,30248.7,0.0,-105.12,-560.5,-665.62,[sl 30249.30],1717424909
1423741144,1718442870,2026-06-22 01:09:57 UTC,SELL,XAUUSD,3.0,4154.42,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718442870
1423741166,1718442893,2026-06-22 01:09:57 UTC,SELL,XAUUSD,2.0,4154.42,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1718442893
1423746050,1718448444,2026-06-22 01:11:41 UTC,BUY,XAUUSD,3.0,4151.18,-10.5,0.0,972.0,961.5,[tp 4151.20],1718442870
1423752080,1718454515,2026-06-22 01:14:11 UTC,SELL,USTEC,3.0,30192.4,0.0,0.0,0.0,0.0,FX|S|emel+pulse1,1718454515
1423752087,1718454523,2026-06-22 01:14:12 UTC,SELL,USTEC,2.0,30191.7,0.0,0.0,0.0,0.0,FX|W|emel+pulse1,1718454523
1423754159,1718458263,2026-06-22 01:15:44 UTC,BUY,USTEC,3.0,30164.3,0.0,0.0,84.3,84.3,[tp 30172.00],1718454515
