ts,open,high,low,close
1784538060,28624.6,28634.3,28620.4,28632.6
1784538120,28632.1,28634.1,28611.1,28620.1
1784538180,28619.9,28624.8,28613.0,28617.0
1784538240,28617.1,28633.1,28616.0,28629.9
1784538300,28630.2,28633.0,28607.2,28613.7
1784538360,28614.1,28621.4,28612.7,28619.4
1784538420,28618.9,28620.7,28615.0,28616.1
1784538480,28616.1,28627.0,28614.9,28624.7
1784538540,28624.5,28630.7,28612.7,28614.2
1784538600,28614.2,28614.2,28596.9,28600.4
1784538660,28600.4,28607.2,28594.9,28596.4
1784538720,28596.4,28606.5,28594.5,28606.0
1784538780,28606.0,28608.4,28595.7,28597.7
1784538840,28598.0,28600.0,28593.6,28596.1
1784538900,28596.1,28596.6,28590.1,28596.1
1784538960,28595.9,28619.0,28595.9,28608.2
1784539020,28608.7,28611.7,28601.9,28603.5
1784539080,28603.2,28608.5,28591.4,28592.7
1784539140,28593.1,28614.2,28589.2,28612.0
1784539200,28611.6,28626.4,28611.6,28622.9
1784539260,28621.0,28621.7,28600.2,28600.4
1784539320,28599.7,28604.0,28599.0,28602.5
1784539380,28602.5,28609.6,28598.0,28599.5
1784539440,28599.5,28600.7,28582.1,28583.0
1784539500,28583.1,28594.5,28580.2,28593.0
1784539560,28593.0,28602.0,28590.7,28598.1
1784539620,28599.1,28600.5,28591.4,28595.5
1784539680,28595.5,28600.0,28592.1,28593.2
1784539740,28593.4,28606.4,28592.2,28597.6
1784539800,28597.0,28607.7,28592.4,28606.5
1784539860,28606.5,28607.7,28604.0,28604.2
1784539920,28604.2,28604.2,28589.2,28596.2
1784539980,28596.2,28598.5,28591.5,28594.7
1784540040,28594.6,28597.7,28586.7,28590.2
1784540100,28590.2,28590.9,28578.0,28582.6
1784540160,28582.4,28592.1,28580.9,28586.7
1784540220,28588.1,28589.1,28577.0,28587.6
1784540280,28587.4,28598.1,28587.4,28588.5
1784540340,28588.5,28591.4,28580.2,28585.2
1784540400,28585.4,28599.6,28583.2,28596.6
1784540460,28596.6,28624.6,28596.1,28623.2
1784540520,28623.4,28624.6,28597.5,28597.5
1784540580,28597.7,28610.7,28597.4,28610.4
1784540640,28610.2,28618.4,28609.4,28615.4
1784540700,28615.4,28616.2,28603.7,28607.1
1784540760,28607.1,28612.2,28604.4,28610.6
1784540820,28611.0,28615.2,28594.1,28595.0
1784540880,28593.1,28598.6,28590.1,28593.9
1784540940,28594.1,28602.4,28594.1,28599.7
1784541000,28599.4,28610.1,28599.0,28605.1
1784541060,28605.1,28616.9,28605.1,28616.1
1784541120,28616.0,28619.1,28611.7,28611.7
1784541180,28611.7,28616.4,28606.6,28610.0
1784541240,28610.5,28615.0,28608.1,28610.6
1784541300,28610.6,28616.2,28602.9,28615.9
1784541360,28615.9,28619.6,28610.7,28618.0
1784541420,28619.0,28621.5,28606.2,28606.6
1784541480,28606.6,28607.0,28594.5,28594.6
1784541540,28594.2,28616.1,28592.2,28616.1
1784541600,28618.5,28634.9,28617.7,28626.0
1784541660,28626.0,28643.7,28625.7,28639.7
1784541720,28639.5,28640.6,28625.4,28627.7
1784541780,28627.1,28632.5,28622.2,28628.2
1784541840,28628.7,28645.6,28628.4,28632.9
1784541900,28631.6,28639.9,28626.7,28628.2
1784541960,28628.6,28636.2,28620.1,28622.9
1784542020,28622.9,28629.6,28622.9,28628.7
1784542080,28628.7,28628.7,28618.6,28622.2
1784542140,28622.6,28630.4,28620.5,28630.4
1784542200,28631.5,28636.2,28623.1,28629.2
1784542260,28628.6,28633.4,28624.7,28629.7
1784542320,28629.7,28632.5,28621.2,28623.1
1784542380,28622.9,28636.5,28621.7,28629.9
1784542440,28630.5,28639.6,28628.5,28632.7
1784542500,28632.5,28636.2,28628.9,28633.1
1784542560,28632.5,28633.2,28626.1,28630.1
1784542620,28630.1,28630.6,28610.7,28611.4
1784542680,28611.4,28618.5,28611.0,28612.1
1784542740,28612.2,28622.5,28609.9,28621.7
1784542800,28621.6,28630.6,28611.9,28625.7
1784542860,28625.4,28627.6,28616.5,28620.5
1784542920,28620.9,28662.1,28618.9,28660.2
1784542980,28659.1,28661.4,28645.6,28652.2
1784543040,28652.2,28659.5,28648.4,28654.7
1784543100,28654.0,28661.6,28651.2,28659.4
1784543160,28659.5,28678.6,28657.9,28678.6
1784543220,28678.6,28688.4,28675.4,28676.6
1784543280,28676.7,28682.5,28672.9,28678.4
1784543340,28678.7,28696.9,28678.5,28690.9
1784543400,28691.7,28718.6,28688.7,28699.7
1784543460,28698.4,28709.4,28694.7,28699.7
1784543520,28699.7,28709.4,28698.9,28700.6
1784543580,28700.7,28716.4,28698.0,28711.5
1784543640,28712.0,28732.2,28707.5,28723.1
1784543700,28722.5,28725.1,28714.1,28715.0
1784543760,28715.0,28731.5,28710.7,28714.0
1784543820,28712.7,28721.9,28708.9,28721.9
1784543880,28722.2,28730.5,28710.7,28721.7
1784543940,28722.0,28728.1,28719.6,28724.1
1784544000,28724.1,28724.7,28715.4,28722.7
1784544060,28723.0,28736.7,28709.0,28709.0
1784544120,28707.4,28719.5,28702.1,28707.1
1784544180,28707.9,28715.6,28705.1,28709.7
1784544240,28710.0,28718.5,28709.5,28716.9
1784544300,28717.0,28727.2,28708.0,28727.0
1784544360,28727.7,28729.4,28715.7,28717.7
1784544420,28717.9,28718.1,28696.5,28699.4
1784544480,28699.4,28702.5,28694.7,28696.9
1784544540,28697.4,28699.9,28694.5,28699.4
1784544600,28699.5,28699.5,28692.0,28692.1
1784544660,28692.1,28703.7,28690.9,28703.1
1784544720,28703.2,28709.1,28702.4,28707.1
1784544780,28707.0,28710.2,28701.7,28701.9
1784544840,28701.9,28704.9,28697.0,28703.7
1784544900,28703.9,28712.5,28702.7,28710.0
1784544960,28710.0,28730.9,28709.9,28730.9
1784545020,28730.9,28733.9,28715.4,28720.7
1784545080,28720.7,28731.5,28720.4,28727.4
1784545140,28727.1,28728.2,28718.4,28720.9
1784545200,28720.4,28742.5,28717.6,28734.5
1784545260,28733.6,28736.0,28726.6,28728.5
1784545320,28728.6,28742.7,28725.9,28734.6
1784545380,28734.6,28743.1,28731.7,28743.1
1784545440,28744.1,28745.5,28729.4,28733.7
1784545500,28732.9,28739.5,28719.4,28725.4
1784545560,28726.6,28732.0,28722.2,28723.5
1784545620,28723.7,28724.4,28708.0,28709.6
1784545680,28709.5,28710.4,28701.0,28705.0
1784545740,28705.2,28711.4,28704.7,28711.1
1784545800,28711.5,28714.4,28705.1,28714.2
1784545860,28714.6,28724.6,28712.5,28720.7
1784545920,28720.4,28739.0,28715.9,28737.0
1784545980,28736.9,28738.0,28733.2,28736.4
1784546040,28736.6,28739.9,28736.1,28738.2
1784546100,28738.2,28748.0,28738.2,28746.9
1784546160,28746.4,28750.7,28743.6,28746.7
1784546220,28746.5,28747.2,28726.5,28727.1
1784546280,28727.5,28734.9,28725.2,28734.0
1784546340,28733.9,28736.0,28725.5,28727.0
1784546400,28727.1,28729.9,28712.5,28715.9
1784546460,28715.6,28721.6,28714.4,28718.7
1784546520,28718.9,28723.9,28717.7,28718.5
1784546580,28718.6,28721.2,28713.0,28713.1
1784546640,28713.1,28723.4,28713.1,28721.1
1784546700,28721.1,28722.6,28712.5,28713.4
1784546760,28713.1,28718.5,28708.4,28713.5
1784546820,28713.5,28714.9,28707.5,28713.6
1784546880,28713.6,28720.4,28713.5,28716.5
1784546940,28716.5,28720.4,28711.9,28713.1
1784547000,28713.5,28717.7,28691.4,28692.1
1784547060,28692.0,28700.7,28689.9,28697.9
1784547120,28697.9,28702.7,28690.2,28691.7
1784547180,28691.0,28693.5,28682.5,28693.5
1784547240,28693.5,28696.2,28689.2,28694.4
1784547300,28693.9,28695.0,28684.7,28685.5
1784547360,28685.1,28688.6,28681.1,28684.1
1784547420,28684.1,28689.1,28672.7,28678.2
1784547480,28678.2,28689.9,28678.2,28683.7
1784547540,28683.7,28688.2,28681.1,28686.9
1784547600,28686.9,28687.9,28682.4,28686.6
1784547660,28686.7,28695.5,28686.7,28693.6
1784547720,28693.5,28697.4,28682.0,28687.6
1784547780,28688.6,28688.6,28673.6,28675.6
1784547840,28675.7,28677.2,28672.1,28674.7
1784547900,28675.5,28681.2,28672.4,28678.7
1784547960,28678.9,28683.7,28676.9,28682.9
1784548020,28682.6,28683.9,28676.4,28683.1
1784548080,28683.1,28688.1,28680.9,28688.1
1784548140,28688.1,28697.9,28687.0,28697.4
1784548200,28697.5,28698.7,28692.5,28693.9
1784548260,28693.7,28700.9,28690.7,28696.4
1784548320,28696.4,28698.0,28684.9,28686.6
1784548380,28686.5,28694.0,28685.1,28690.5
1784548440,28690.5,28690.7,28675.0,28678.2
1784548500,28678.2,28680.9,28676.4,28677.2
1784548560,28677.4,28689.7,28676.5,28689.7
1784548620,28689.5,28696.6,28686.5,28692.0
1784548680,28691.2,28696.4,28689.7,28691.7
1784548740,28691.7,28692.9,28688.7,28692.4
1784548800,28692.2,28700.4,28688.7,28693.5
1784548860,28693.5,28699.6,28690.6,28697.0
1784548920,28697.0,28698.2,28685.2,28685.4
1784548980,28685.4,28691.4,28680.0,28689.4
1784549040,28689.1,28696.1,28687.9,28688.2
1784549100,28688.1,28689.6,28674.1,28677.5
1784549160,28677.5,28685.6,28674.7,28679.5
1784549220,28679.5,28680.2,28666.9,28672.6
1784549280,28672.6,28695.6,28672.2,28684.2
1784549340,28684.2,28689.7,28679.6,28684.6
1784549400,28684.6,28693.6,28680.6,28691.5
1784549460,28691.2,28693.9,28688.4,28688.9
1784549520,28689.1,28692.6,28684.6,28689.1
1784549580,28689.0,28690.1,28686.7,28689.1
1784549640,28689.1,28692.0,28681.4,28688.5
1784549700,28688.5,28704.1,28688.5,28701.5
1784549760,28701.5,28709.1,28699.2,28708.1
1784549820,28708.1,28713.5,28705.9,28710.9
1784549880,28710.7,28712.0,28696.5,28698.6
1784549940,28698.6,28701.2,28692.4,28693.4
1784550000,28692.6,28710.5,28692.4,28704.9
1784550060,28704.7,28718.1,28704.6,28717.4
1784550120,28717.5,28721.1,28716.2,28719.1
1784550180,28719.1,28727.4,28718.1,28723.6
1784550240,28723.5,28726.7,28715.5,28717.5
1784550300,28717.7,28723.1,28715.6,28721.4
1784550360,28720.9,28724.4,28716.4,28716.6
1784550420,28716.9,28720.9,28715.6,28716.7
1784550480,28716.6,28719.1,28713.1,28716.4
1784550540,28716.5,28720.7,28716.2,28717.7
1784550600,28716.4,28719.5,28709.9,28717.5
1784550660,28717.1,28730.4,28717.1,28722.7
1784550720,28722.7,28726.1,28719.0,28722.6
1784550780,28722.6,28730.0,28719.4,28724.4
1784550840,28724.0,28724.5,28716.9,28719.0
1784550900,28719.0,28728.2,28718.0,28727.1
1784550960,28725.9,28731.0,28721.9,28724.4
1784551020,28724.5,28727.2,28722.1,28722.9
1784551080,28723.1,28731.7,28722.7,28729.0
1784551140,28728.7,28734.9,28726.7,28734.9
1784551200,28735.9,28740.5,28732.2,28738.2
1784551260,28737.4,28747.7,28736.5,28744.6
1784551320,28744.6,28749.9,28742.4,28746.6
1784551380,28746.6,28751.4,28744.5,28746.2
1784551440,28746.2,28752.9,28746.0,28752.9
1784551500,28752.9,28765.2,28751.4,28759.7
1784551560,28759.7,28766.9,28757.5,28765.9
1784551620,28766.4,28769.6,28766.4,28767.4
1784551680,28767.4,28776.2,28766.6,28774.4
1784551740,28777.2,28778.0,28772.9,28777.9
1784551800,28777.9,28779.5,28774.9,28779.2
1784551860,28779.9,28786.0,28779.5,28785.5
1784551920,28785.6,28808.9,28783.2,28808.9
1784551980,28808.7,28809.4,28786.9,28786.9
1784552040,28786.9,28788.0,28780.6,28781.7
1784552100,28781.7,28781.7,28764.2,28765.1
1784552160,28767.2,28769.2,28765.4,28765.7
1784552220,28765.7,28770.7,28759.6,28767.5
1784552280,28767.5,28778.4,28767.2,28770.2
1784552340,28769.9,28770.9,28763.0,28763.6
1784552400,28764.2,28767.2,28752.7,28753.0
1784552460,28753.0,28756.4,28750.1,28751.5
1784552520,28752.1,28755.1,28749.9,28750.6
1784552580,28750.6,28755.5,28749.0,28750.2
1784552640,28751.7,28757.9,28751.1,28754.5
1784552700,28754.9,28754.9,28749.2,28751.7
1784552760,28751.7,28754.9,28740.2,28743.6
1784552820,28743.6,28743.6,28738.9,28743.0
1784552880,28743.0,28748.1,28741.4,28744.0
1784552940,28744.0,28748.6,28744.0,28745.9
1784553000,28745.9,28754.4,28742.1,28753.5
1784553060,28754.6,28755.2,28746.2,28748.7
1784553120,28749.1,28750.1,28742.1,28745.2
1784553180,28745.2,28745.5,28739.6,28744.0
1784553240,28744.0,28745.5,28740.7,28744.0
1784553300,28744.0,28744.2,28732.7,28742.4
1784553360,28742.4,28748.4,28741.2,28746.0
1784553420,28746.0,28746.7,28740.5,28742.0
1784553480,28741.9,28749.2,28738.9,28749.2
1784553540,28749.4,28749.4,28738.6,28746.0
1784553600,28745.9,28761.7,28742.2,28761.7
1784553660,28761.4,28762.5,28752.7,28755.2
1784553720,28755.2,28762.6,28751.9,28761.4
1784553780,28762.0,28764.7,28758.9,28759.1
1784553840,28759.0,28760.1,28752.0,28756.7
1784553900,28756.5,28758.9,28744.7,28745.1
1784553960,28744.9,28761.0,28744.7,28760.4
1784554020,28760.6,28765.5,28756.7,28764.5
1784554080,28764.5,28769.6,28759.5,28769.4
1784554140,28769.1,28773.4,28767.0,28768.0
1784554200,28884.171875,28891.17578125,28881.142578125,28887.86328125
1784554260,28907.392578125,28907.392578125,28877.1640625,28880.3359375
1784554320,28880.630859375,28935.603515625,28880.630859375,28935.59375
1784554380,28934.861328125,28945.9375,28928.451171875,28945.9375
1784554440,28950.23828125,28959.29296875,28943.23828125,28959.29296875
1784554500,28961.24609375,28976.60546875,28954.001953125,28954.001953125
1784554560,28958.69921875,28974.751953125,28958.69921875,28972.12890625
1784554620,28976.451171875,28992.828125,28975.6953125,28992.828125
1784554680,28978.435546875,28989.818359375,28975.8125,28975.8125
1784554740,28978.794921875,28978.794921875,28945.6640625,28955.658203125
1784554800,28949.548828125,28968.115234375,28949.548828125,28959.3671875
1784554860,28956.421875,28978.884765625,28956.421875,28968.26171875
1784554920,28971.125,28984.41796875,28971.125,28984.3203125
1784554980,28989.58203125,29005.150390625,28989.58203125,29003.271484375
1784555040,28998.1796875,29005.57421875,28993.828125,29005.57421875
1784555100,29009.654296875,29015.439453125,29008.431640625,29010.75
1784555160,28999.466796875,29001.58203125,28980.376953125,28984.712890625
1784555220,28988.904296875,28988.904296875,28968.697265625,28972.759765625
1784555280,28969.44140625,28974.66015625,28959.673828125,28959.673828125
1784555340,28970.40234375,28970.40234375,28944.744140625,28944.744140625
1784555400,28945.763671875,28952.634765625,28929.103515625,28929.103515625
1784555460,28930.45703125,28930.45703125,28895.033203125,28895.033203125
1784555520,28898.4140625,28902.27734375,28865.9765625,28876.544921875
1784555580,28877.73828125,28877.798828125,28858.322265625,28874.76953125
1784555640,28877.544921875,28894.689453125,28876.392578125,28894.689453125
1784555700,28881.853515625,28887.892578125,28871.72265625,28871.72265625
1784555760,28865.765625,28865.765625,28848.810546875,28857.244140625
1784555820,28854.82421875,28854.82421875,28819.8046875,28819.8046875
1784555880,28830.77734375,28835.373046875,28810.126953125,28810.126953125
1784555940,28808.28515625,28822.775390625,28808.28515625,28819.748046875
1784556000,28815.720703125,28824.935546875,28807.591796875,28820.935546875
1784556060,28820.689453125,28820.689453125,28789.345703125,28803.642578125
1784556120,28815.8671875,28840.494140625,28815.8671875,28832.576171875
1784556180,28846.052734375,28856.15625,28843.759765625,28853.72265625
1784556240,28861.8984375,28869.884765625,28846.837890625,28849.810546875
1784556300,28846.3046875,28852.2265625,28841.025390625,28841.025390625
1784556360,28836.435546875,28841.087890625,28826.158203125,28829.287109375
1784556420,28830.537109375,28841.484375,28812.25,28841.484375
1784556480,28840.263671875,28841.560546875,28822.25390625,28823.375
1784556540,28819.09375,28836.943359375,28819.09375,28830.41015625
1784556600,28831.912109375,28831.912109375,28785.859375,28788.310546875
1784556660,28781.216796875,28796.625,28774.619140625,28779.796875
1784556720,28767.421875,28772.146484375,28761.416015625,28765.1875
1784556780,28767.04296875,28782.408203125,28765.47265625,28782.408203125
1784556840,28792.216796875,28811.173828125,28789.630859375,28790.728515625
1784556900,28793.41015625,28819.314453125,28785.732421875,28818.23046875
1784556960,28818.263671875,28820.408203125,28789.55859375,28789.55859375
1784557020,28792.26953125,28792.26953125,28776.31640625,28778.56640625
1784557080,28774.07421875,28779.94140625,28762.0390625,28778.310546875
1784557140,28784.19921875,28790.3125,28766.1484375,28780.05078125
1784557200,28779.453125,28781.55078125,28750.95703125,28759.16796875
1784557260,28753.7265625,28753.7265625,28736.314453125,28747.048828125
1784557320,28749.185546875,28760.1640625,28733.578125,28758.765625
1784557380,28767.044921875,28796.66015625,28765.806640625,28796.66015625
1784557440,28797.060546875,28808.267578125,28795.892578125,28795.892578125
1784557500,28793.796875,28820.810546875,28793.796875,28820.810546875
1784557560,28818.5390625,28829.087890625,28806.103515625,28829.087890625
1784557620,28833.61328125,28833.61328125,28820.7578125,28820.7578125
1784557680,28815.962890625,28825.10546875,28808.056640625,28819.01953125
1784557740,28827.763671875,28851.52734375,28826.572265625,28851.52734375
1784557800,28850.1171875,28870.171875,28850.1171875,28869.0
1784557860,28860.537109375,28860.537109375,28844.75390625,28851.7734375
1784557920,28854.978515625,28854.978515625,28821.08203125,28840.33984375
1784557980,28832.1796875,28832.1796875,28824.25,28824.533203125
1784558040,28817.703125,28832.7109375,28812.203125,28828.13671875
1784558100,28822.634765625,28845.291015625,28819.939453125,28845.291015625
1784558160,28841.888671875,28841.888671875,28819.599609375,28819.599609375
1784558220,28816.1953125,28820.263671875,28814.458984375,28815.599609375
1784558280,28806.234375,28808.974609375,28801.2890625,28807.91015625
1784558340,28815.287109375,28824.025390625,28813.126953125,28814.90625
1784558400,28815.43359375,28837.97265625,28815.43359375,28835.685546875
1784558460,28837.73046875,28837.73046875,28808.7265625,28809.1328125
1784558520,28818.912109375,28818.912109375,28808.3671875,28809.384765625
1784558580,28803.34765625,28809.087890625,28785.986328125,28788.654296875
1784558640,28785.82421875,28797.623046875,28785.181640625,28796.6484375
1784558700,28781.462890625,28798.130859375,28767.390625,28798.130859375
1784558760,28800.478515625,28819.923828125,28800.478515625,28819.923828125
1784558820,28820.15234375,28820.15234375,28787.212890625,28787.212890625
1784558880,28783.533203125,28783.533203125,28759.11328125,28767.59375
1784558940,28769.349609375,28775.423828125,28754.71875,28754.71875
1784559000,28751.384765625,28766.447265625,28749.587890625,28760.25390625
1784559060,28756.546875,28762.603515625,28750.201171875,28755.673828125
1784559120,28752.248046875,28765.474609375,28740.193359375,28740.376953125
1784559180,28732.822265625,28738.201171875,28724.185546875,28724.185546875
1784559240,28730.2421875,28742.056640625,28730.2421875,28741.228515625
1784559300,28734.216796875,28738.89453125,28730.451171875,28738.341796875
1784559360,28747.236328125,28747.236328125,28712.013671875,28712.013671875
1784559420,28713.1796875,28715.6484375,28708.068359375,28715.6484375
1784559480,28727.87890625,28727.87890625,28704.994140625,28708.548828125
1784559540,28704.03515625,28719.052734375,28701.677734375,28714.447265625
1784559600,28704.36328125,28733.552734375,28697.58203125,28733.552734375
1784559660,28735.63671875,28741.609375,28732.091796875,28740.37890625
1784559720,28750.685546875,28758.22265625,28744.021484375,28758.22265625
1784559780,28771.04296875,28775.884765625,28753.7734375,28753.7734375
1784559840,28753.794921875,28758.095703125,28740.67578125,28753.046875
1784559900,28753.98828125,28753.98828125,28711.9140625,28711.9140625
1784559960,28726.44921875,28736.916015625,28724.505859375,28736.5078125
1784560020,28738.0859375,28767.0859375,28738.0859375,28767.0859375
1784560080,28763.970703125,28790.68359375,28763.970703125,28790.68359375
1784560140,28791.041015625,28805.830078125,28784.853515625,28805.830078125
1784560200,28805.208984375,28805.208984375,28778.55078125,28778.55078125
1784560260,28778.837890625,28778.837890625,28766.85546875,28769.935546875
1784560320,28776.98828125,28782.951171875,28770.41796875,28770.41796875
1784560380,28781.41796875,28784.693359375,28775.48046875,28784.693359375
1784560440,28783.345703125,28783.345703125,28764.923828125,28768.537109375
1784560500,28773.833984375,28785.671875,28759.66796875,28785.671875
1784560560,28785.58984375,28798.5625,28785.171875,28798.5625
1784560620,28805.072265625,28813.505859375,28803.49609375,28810.994140625
1784560680,28812.96484375,28817.685546875,28810.048828125,28811.513671875
1784560740,28812.66796875,28812.66796875,28792.865234375,28802.05859375
1784560800,28794.6640625,28803.431640625,28786.140625,28803.431640625
1784560860,28808.775390625,28822.208984375,28808.775390625,28821.44140625
1784560920,28819.76171875,28826.69921875,28819.76171875,28822.31640625
1784560980,28826.158203125,28842.349609375,28826.158203125,28834.412109375
1784561040,28827.53125,28832.580078125,28822.875,28827.708984375
1784561100,28825.673828125,28833.400390625,28819.927734375,28833.400390625
1784561160,28828.32421875,28840.796875,28828.32421875,28831.119140625
1784561220,28824.6328125,28832.08203125,28823.005859375,28824.771484375
1784561280,28819.072265625,28822.001953125,28800.640625,28800.880859375
1784561340,28800.4609375,28839.435546875,28800.4609375,28839.435546875
1784561400,28841.486328125,28845.525390625,28839.6796875,28845.525390625
1784561460,28849.443359375,28854.35546875,28849.443359375,28854.35546875
1784561520,28852.84765625,28852.84765625,28847.337890625,28848.08984375
1784561580,28846.064453125,28848.20703125,28841.302734375,28848.20703125
1784561640,28847.185546875,28849.453125,28837.373046875,28849.453125
1784561700,28847.466796875,28850.814453125,28838.7421875,28845.177734375
1784561760,28846.451171875,28848.630859375,28842.458984375,28848.630859375
1784561820,28846.15625,28847.98828125,28834.513671875,28834.513671875
1784561880,28831.48046875,28833.71484375,28828.005859375,28828.005859375
1784561940,28834.662109375,28838.310546875,28824.232421875,28826.69921875
1784562000,28824.888671875,28824.888671875,28813.986328125,28816.376953125
1784562060,28817.15625,28833.716796875,28817.15625,28831.9296875
1784562120,28832.642578125,28847.763671875,28832.453125,28840.333984375
1784562180,28843.869140625,28851.04296875,28836.16015625,28836.16015625
1784562240,28837.5703125,28847.83984375,28831.974609375,28847.1953125
1784562300,28850.681640625,28851.15625,28834.994140625,28836.58203125
1784562360,28840.912109375,28842.005859375,28836.357421875,28839.787109375
1784562420,28840.916015625,28840.916015625,28821.291015625,28824.435546875
1784562480,28821.736328125,28821.736328125,28807.00390625,28808.90234375
1784562540,28807.28515625,28814.048828125,28805.66015625,28807.54296875
1784562600,28808.451171875,28811.650390625,28800.203125,28811.650390625
1784562660,28816.583984375,28840.333984375,28816.583984375,28838.46484375
1784562720,28840.259765625,28846.8515625,28837.46484375,28846.8515625
1784562780,28846.12890625,28859.814453125,28845.17578125,28859.814453125
1784562840,28860.1875,28875.494140625,28860.1875,28868.48828125
1784562900,28868.912109375,28881.697265625,28868.912109375,28881.697265625
1784562960,28881.837890625,28886.826171875,28878.228515625,28886.826171875
1784563020,28887.71875,28887.71875,28873.4453125,28875.390625
1784563080,28876.86328125,28885.546875,28873.5390625,28882.697265625
1784563140,28881.658203125,28882.845703125,28874.640625,28874.640625
1784563200,28876.51953125,28888.333984375,28876.435546875,28884.5625
1784563260,28883.66015625,28889.248046875,28878.447265625,28878.447265625
1784563320,28873.189453125,28873.189453125,28854.83203125,28856.171875
1784563380,28856.810546875,28880.126953125,28856.068359375,28879.2109375
1784563440,28881.859375,28890.333984375,28881.798828125,28889.787109375
1784563500,28889.744140625,28917.685546875,28889.744140625,28917.623046875
1784563560,28916.51171875,28919.830078125,28909.505859375,28919.830078125
1784563620,28923.064453125,28926.0859375,28920.384765625,28923.50390625
1784563680,28926.462890625,28928.78125,28925.63671875,28926.896484375
1784563740,28928.26171875,28929.0703125,28923.791015625,28928.95703125
1784563800,28929.177734375,28937.86328125,28927.47265625,28933.974609375
1784563860,28935.123046875,28935.76171875,28928.833984375,28932.908203125
1784563920,28932.505859375,28942.716796875,28932.498046875,28936.107421875
1784563980,28934.85546875,28939.544921875,28923.205078125,28927.431640625
1784564040,28926.025390625,28933.755859375,28922.546875,28931.794921875
1784564100,28933.607421875,28933.607421875,28917.85546875,28918.314453125
1784564160,28917.97265625,28918.66796875,28912.810546875,28914.0234375
1784564220,28914.47265625,28922.76171875,28914.47265625,28922.76171875
1784564280,28926.05078125,28929.943359375,28919.90625,28929.943359375
1784564340,28928.658203125,28928.923828125,28923.85546875,28928.341796875
1784564400,28928.845703125,28933.44921875,28926.318359375,28933.44921875
1784564460,28933.96484375,28934.615234375,28926.791015625,28926.791015625
1784564520,28927.1328125,28931.203125,28926.474609375,28930.30859375
1784564580,28928.146484375,28930.181640625,28926.619140625,28929.134765625
1784564640,28929.013671875,28931.353515625,28918.63671875,28921.822265625
1784564700,28922.8984375,28927.302734375,28901.275390625,28901.275390625
1784564760,28903.27734375,28903.27734375,28894.25390625,28902.421875
1784564820,28901.38671875,28906.611328125,28900.544921875,28903.12890625
1784564880,28902.49609375,28903.3203125,28897.888671875,28897.927734375
1784564940,28899.115234375,28908.029296875,28899.115234375,28907.654296875
1784565000,28909.912109375,28922.494140625,28907.435546875,28907.951171875
1784565060,28908.791015625,28908.791015625,28900.921875,28901.630859375
1784565120,28902.380859375,28902.380859375,28888.8203125,28888.8203125
1784565180,28888.958984375,28890.97265625,28873.8359375,28873.8359375
1784565240,28873.11328125,28880.625,28870.681640625,28872.900390625
1784565300,28871.390625,28880.8046875,28871.279296875,28880.8046875
1784565360,28880.26171875,28882.3046875,28874.998046875,28878.03515625
1784565420,28877.712890625,28885.919921875,28870.8203125,28885.919921875
1784565480,28889.1015625,28889.1015625,28877.93359375,28881.32421875
1784565540,28882.0703125,28898.685546875,28880.13671875,28898.685546875
1784565600,28898.361328125,28905.1796875,28891.8125,28897.6640625
1784565660,28897.060546875,28899.19921875,28806.171875,28838.2421875
1784565720,28845.740234375,28847.728515625,28831.724609375,28841.396484375
1784565780,28841.44140625,28847.068359375,28839.09765625,28846.978515625
1784565840,28845.7734375,28845.923828125,28826.53125,28830.0859375
1784565900,28830.71484375,28832.3203125,28825.517578125,28828.72265625
1784565960,28828.203125,28846.986328125,28824.662109375,28846.986328125
1784566020,28847.462890625,28864.2265625,28847.462890625,28862.947265625
1784566080,28862.39453125,28864.013671875,28858.025390625,28862.337890625
1784566140,28860.158203125,28873.380859375,28860.158203125,28873.380859375
1784566200,28873.779296875,28874.205078125,28858.224609375,28859.02734375
1784566260,28851.603515625,28857.083984375,28836.771484375,28838.6015625
1784566320,28838.2734375,28838.7109375,28830.1796875,28834.05859375
1784566380,28832.580078125,28833.685546875,28824.263671875,28831.392578125
1784566440,28817.068359375,28820.46484375,28804.615234375,28807.14453125
1784566500,28806.013671875,28808.92578125,28800.3984375,28808.818359375
1784566560,28805.6875,28805.6875,28788.98828125,28788.98828125
1784566620,28786.890625,28797.31640625,28786.859375,28795.90234375
1784566680,28798.197265625,28806.189453125,28797.984375,28798.412109375
1784566740,28797.916015625,28811.185546875,28796.951171875,28809.619140625
1784566800,28808.32421875,28821.8359375,28808.32421875,28818.17578125
1784566860,28817.916015625,28819.380859375,28787.91796875,28787.91796875
1784566920,28790.6171875,28791.15234375,28782.73046875,28789.55078125
1784566980,28791.265625,28797.05078125,28787.779296875,28796.08203125
1784567040,28796.966796875,28796.966796875,28785.560546875,28785.560546875
1784567100,28786.005859375,28788.5,28774.21484375,28778.509765625
1784567160,28778.8828125,28782.310546875,28770.404296875,28779.896484375
1784567220,28781.93359375,28781.93359375,28773.10546875,28773.10546875
1784567280,28772.95703125,28773.185546875,28764.509765625,28771.40625
1784567340,28772.939453125,28791.837890625,28772.5703125,28789.798828125
1784567400,28789.123046875,28790.6796875,28767.296875,28770.060546875
1784567460,28771.138671875,28771.138671875,28765.966796875,28769.984375
1784567520,28769.81640625,28770.3046875,28763.00390625,28766.03515625
